# BUSCO version is: 5.4.7 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
171at3041	Complete	JABVCE010000015.1	360837	370081	+	1303.8	686	https://www.orthodb.org/v10?query=171at3041	ATPase, AAA-type, conserved site
175at3041	Complete	JABVCE010000005.1	533025	527787	-	773.9	659	https://www.orthodb.org/v10?query=175at3041	Histone acetyltransferase
179at3041	Complete	JABVCE010000009.1	417848	422145	+	688.4	476	https://www.orthodb.org/v10?query=179at3041	Glycoside hydrolase family 31 protein
187at3041	Complete	JABVCE010000008.1	490167	494248	+	1291.9	710	https://www.orthodb.org/v10?query=187at3041	Ribonucleoside-diphosphate reductase
207at3041	Complete	CM026547.1	261099	266072	+	933.4	661	https://www.orthodb.org/v10?query=207at3041	Coatomer subunit gamma
211at3041	Complete	JABVCE010000028.1	456828	450894	-	1047.4	690	https://www.orthodb.org/v10?query=211at3041	DNA polymerase
222at3041	Complete	JABVCE010000013.1	590281	587000	-	783.4	500	https://www.orthodb.org/v10?query=222at3041	WD40-repeat-containing domain
226at3041	Complete	JABVCE010000030.1	292880	297703	+	1024.7	726	https://www.orthodb.org/v10?query=226at3041	Glycine-tRNA ligase, alpha subunit
228at3041	Complete	JABVCE010000039.1	29095	18224	-	1785.4	1915	https://www.orthodb.org/v10?query=228at3041	Translational activator GCN1
230at3041	Complete	JABVCE010000016.1	320041	311524	-	1264.0	838	https://www.orthodb.org/v10?query=230at3041	Leucyl-tRNA synthetase
231at3041	Complete	JABVCE010000004.1	633757	636950	+	1101.1	630	https://www.orthodb.org/v10?query=231at3041	1-deoxy-D-xylulose 5-phosphate synthase
235at3041	Complete	JABVCE010000013.1	493492	499026	+	354.1	658	https://www.orthodb.org/v10?query=235at3041	predicted protein
239at3041	Complete	JABVCE010000002.1	2384119	2390266	+	468.6	470	https://www.orthodb.org/v10?query=239at3041	WD40-repeat-containing domain
246at3041	Complete	CM026547.1	886770	880737	-	713.7	809	https://www.orthodb.org/v10?query=246at3041	UV-damaged DNA binding complex subunit 1 protein
251at3041	Complete	JABVCE010000003.1	401825	405833	+	646.8	643	https://www.orthodb.org/v10?query=251at3041	Importin subunit beta-1
256at3041	Missing
263at3041	Complete	CM026547.1	4754906	4760451	+	1101.8	733	https://www.orthodb.org/v10?query=263at3041	Coatomer subunit beta
290at3041	Complete	JABVCE010000009.1	350998	356452	+	1121.8	726	https://www.orthodb.org/v10?query=290at3041	RNA cytidine acetyltransferase
294at3041	Duplicated	JABVCE010000009.1	620026	623621	+	661.0	440	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
294at3041	Duplicated	JABVCE010000013.1	846658	842861	-	566.7	461	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
295at3041	Complete	JABVCE010000032.1	107338	111988	+	767.5	540	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
307at3041	Complete	JABVCE010000010.1	306549	301859	-	850.0	633	https://www.orthodb.org/v10?query=307at3041	26S proteasome non-ATPase regulatory subunit 2 homolog
322at3041	Complete	JABVCE010000017.1	746831	754849	+	777.1	766	https://www.orthodb.org/v10?query=322at3041	Ribosome biogenesis protein BMS1
324at3041	Complete	JABVCE010000009.1	51331	56212	+	945.4	609	https://www.orthodb.org/v10?query=324at3041	ATP-dependent helicase, C-terminal
336at3041	Complete	JABVCE010000026.1	427476	432262	+	730.7	525	https://www.orthodb.org/v10?query=336at3041	Elongation factor G, chloroplastic
345at3041	Complete	JABVCE010000003.1	134266	130797	-	1013.9	555	https://www.orthodb.org/v10?query=345at3041	Membrane AAA-metalloprotease
346at3041	Missing
363at3041	Complete	CM026548.1	612097	606507	-	948.2	635	https://www.orthodb.org/v10?query=363at3041	Leucyl-tRNA synthetase
366at3041	Missing
381at3041	Complete	JABVCE010000002.1	1736936	1739991	+	880.9	558	https://www.orthodb.org/v10?query=381at3041	NADH
388at3041	Complete	JABVCE010000030.1	291582	286704	-	738.6	596	https://www.orthodb.org/v10?query=388at3041	dynamin-related GTPase
391at3041	Complete	JABVCE010000008.1	799380	805082	+	603.1	552	https://www.orthodb.org/v10?query=391at3041	transcription-coupled DNA repair protein
406at3041	Complete	CM026547.1	1633110	1630138	-	847.5	482	https://www.orthodb.org/v10?query=406at3041	Transketolase
412at3041	Complete	JABVCE010000042.1	21511	16909	-	904.5	491	https://www.orthodb.org/v10?query=412at3041	Succinate dehydrogenase 
415at3041	Complete	JABVCE010000008.1	146850	149208	+	435.3	353	https://www.orthodb.org/v10?query=415at3041	flagellar outer dynein arm intermediate chain 2
416at3041	Complete	CM026547.1	4252009	4248504	-	568.3	354	https://www.orthodb.org/v10?query=416at3041	AMP deaminase
417at3041	Complete	JABVCE010000010.1	1109048	1104488	-	543.0	563	https://www.orthodb.org/v10?query=417at3041	transportin
424at3041	Complete	JABVCE010000014.1	790020	794673	+	740.2	549	https://www.orthodb.org/v10?query=424at3041	DNA polymerase
425at3041	Complete	JABVCE010000011.1	318736	312590	-	785.2	694	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
427at3041	Complete	JABVCE010000015.1	248424	256101	+	855.9	562	https://www.orthodb.org/v10?query=427at3041	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, atypical
433at3041	Complete	JABVCE010000005.1	264642	260895	-	683.6	544	https://www.orthodb.org/v10?query=433at3041	DNA ligase
439at3041	Complete	JABVCE010000008.1	913982	920822	+	743.0	760	https://www.orthodb.org/v10?query=439at3041	SMCs flexible hinge
440at3041	Complete	JABVCE010000043.1	101127	96086	-	830.2	727	https://www.orthodb.org/v10?query=440at3041	Importin beta
443at3041	Complete	JABVCE010000004.1	976542	981909	+	457.6	314	https://www.orthodb.org/v10?query=443at3041	set domain protein
477at3041	Complete	JABVCE010000015.1	489123	482753	-	694.9	481	https://www.orthodb.org/v10?query=477at3041	predicted protein
495at3041	Complete	JABVCE010000018.1	105594	100179	-	718.5	659	https://www.orthodb.org/v10?query=495at3041	Pre-mRNA-processing factor 6
505at3041	Complete	JABVCE010000002.1	2461830	2466760	+	827.1	474	https://www.orthodb.org/v10?query=505at3041	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
510at3041	Complete	JABVCE010000010.1	550557	554139	+	692.9	425	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
522at3041	Complete	JABVCE010000004.1	699742	703665	+	498.3	454	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
524at3041	Complete	JABVCE010000008.1	789308	792408	+	567.7	491	https://www.orthodb.org/v10?query=524at3041	Sec1-like protein
534at3041	Complete	JABVCE010000048.1	33969	36907	+	732.8	444	https://www.orthodb.org/v10?query=534at3041	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
550at3041	Complete	CM026547.1	4712369	4716113	+	724.5	435	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
561at3041	Complete	CM026547.1	3528149	3524364	-	967.6	522	https://www.orthodb.org/v10?query=561at3041	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
570at3041	Complete	CM026547.1	4241799	4245773	+	859.3	604	https://www.orthodb.org/v10?query=570at3041	26S proteasome non-ATPase regulatory subunit 1 homolog
581at3041	Complete	JABVCE010000009.1	144436	147940	+	762.1	450	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
587at3041	Complete	CM026547.1	44078	48894	+	672.1	577	https://www.orthodb.org/v10?query=587at3041	cellular apoptosis susceptibility protein
593at3041	Complete	CM026547.1	3888889	3885872	-	395.0	386	https://www.orthodb.org/v10?query=593at3041	predicted protein
594at3041	Complete	CM026547.1	2417703	2413406	-	847.6	573	https://www.orthodb.org/v10?query=594at3041	Peptidase S8/S53 domain
599at3041	Complete	JABVCE010000007.1	530222	527728	-	607.2	419	https://www.orthodb.org/v10?query=599at3041	Starch synthase, chloroplastic/amyloplastic
617at3041	Complete	CM026547.1	352047	355890	+	464.8	376	https://www.orthodb.org/v10?query=617at3041	Glucosamine--fructose-6-phosphateaminotransferase (Isomerizing)
619at3041	Complete	JABVCE010000004.1	1190530	1192969	+	689.0	482	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
629at3041	Complete	JABVCE010000005.1	843907	839837	-	438.3	462	https://www.orthodb.org/v10?query=629at3041	chloroplast envelope protein translocase family
633at3041	Complete	JABVCE010000003.1	1817502	1820069	+	647.8	410	https://www.orthodb.org/v10?query=633at3041	AP-1 complex subunit gamma
635at3041	Complete	JABVCE010000026.1	57055	54899	-	378.1	280	https://www.orthodb.org/v10?query=635at3041	DNA-directed RNA polymerase
639at3041	Complete	JABVCE010000035.1	75146	70300	-	671.9	538	https://www.orthodb.org/v10?query=639at3041	Formate-tetrahydrofolate ligase
643at3041	Complete	JABVCE010000004.1	1136225	1139471	+	568.2	578	https://www.orthodb.org/v10?query=643at3041	Selenide, water dikinase
652at3041	Complete	JABVCE010000009.1	687879	692386	+	565.0	556	https://www.orthodb.org/v10?query=652at3041	ATP-dependent RNA helicase DDX1
676at3041	Complete	JABVCE010000005.1	1453310	1459943	+	824.2	683	https://www.orthodb.org/v10?query=676at3041	FACT complex subunit SPT16
681at3041	Complete	CM026547.1	3291678	3293610	+	700.9	401	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
697at3041	Complete	JABVCE010000043.1	137735	142717	+	621.4	653	https://www.orthodb.org/v10?query=697at3041	Beta-galactosidase
714at3041	Complete	CM026547.1	3252785	3246197	-	960.4	835	https://www.orthodb.org/v10?query=714at3041	predicted protein
721at3041	Complete	JABVCE010000052.1	4495	6805	+	751.6	377	https://www.orthodb.org/v10?query=721at3041	NADH dehydrogenase 
727at3041	Complete	CM026547.1	4197979	4192322	-	669.8	720	https://www.orthodb.org/v10?query=727at3041	P-loop containing nucleoside triphosphate hydrolase protein
731at3041	Complete	JABVCE010000016.1	698781	694369	-	741.9	559	https://www.orthodb.org/v10?query=731at3041	Glycyl-tRNA synthetase
733at3041	Complete	JABVCE010000007.1	1380282	1382452	+	580.3	364	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
743at3041	Complete	JABVCE010000003.1	283110	286556	+	565.8	443	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
761at3041	Complete	CM026547.1	3420167	3422751	+	689.1	465	https://www.orthodb.org/v10?query=761at3041	arginyl-tRNA synthetase
763at3041	Complete	JABVCE010000032.1	276081	272712	-	605.5	503	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
766at3041	Complete	JABVCE010000013.1	235144	238388	+	580.6	407	https://www.orthodb.org/v10?query=766at3041	Kinesin-like protein
767at3041	Complete	JABVCE010000002.1	1813733	1818285	+	552.4	618	https://www.orthodb.org/v10?query=767at3041	Importin 7
768at3041	Complete	JABVCE010000007.1	1239550	1236307	-	677.8	440	https://www.orthodb.org/v10?query=768at3041	Aspartyl-tRNA synthetase
769at3041	Complete	CM026547.1	4529512	4525838	-	490.2	382	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
776at3041	Missing
779at3041	Complete	JABVCE010000002.1	666713	662844	-	884.7	477	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
781at3041	Complete	JABVCE010000004.1	351588	348524	-	762.0	498	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
782at3041	Complete	CM026548.1	964239	961053	-	412.5	350	https://www.orthodb.org/v10?query=782at3041	Putative inactive serine/threonine-protein kinase scy1
784at3041	Complete	JABVCE010000004.1	402179	404928	+	658.5	363	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
796at3041	Complete	JABVCE010000010.1	1037396	1033687	-	458.7	541	https://www.orthodb.org/v10?query=796at3041	S1 domain
799at3041	Complete	JABVCE010000007.1	619787	615773	-	496.2	523	https://www.orthodb.org/v10?query=799at3041	component of oligomeric golgi complex 5
803at3041	Complete	CM026547.1	1353385	1350897	-	502.6	329	https://www.orthodb.org/v10?query=803at3041	Phenylalanyl-tRNA synthetase alphachain
810at3041	Complete	JABVCE010000015.1	52408	56706	+	519.4	411	https://www.orthodb.org/v10?query=810at3041	Cytochrome P450
812at3041	Complete	CM026547.1	2769574	2771824	+	781.5	437	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
815at3041	Complete	JABVCE010000036.1	69480	75244	+	622.9	570	https://www.orthodb.org/v10?query=815at3041	pantothenate kinase
818at3041	Complete	JABVCE010000007.1	137554	140152	+	469.1	280	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
820at3041	Complete	JABVCE010000002.1	1856958	1853187	-	545.7	430	https://www.orthodb.org/v10?query=820at3041	phenylalanyl-tRNA synthetase
830at3041	Complete	JABVCE010000002.1	2022294	2020068	-	585.1	323	https://www.orthodb.org/v10?query=830at3041	WD40-repeat-containing domain
832at3041	Complete	JABVCE010000034.1	202123	198081	-	640.1	347	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
863at3041	Complete	JABVCE010000016.1	464926	469400	+	373.0	504	https://www.orthodb.org/v10?query=863at3041	chloroplast envelope anion channel-forming Tic110 family
872at3041	Complete	JABVCE010000003.1	1104372	1107816	+	594.4	435	https://www.orthodb.org/v10?query=872at3041	GroEL-like apical domain superfamily
878at3041	Complete	JABVCE010000002.1	620611	617300	-	573.8	398	https://www.orthodb.org/v10?query=878at3041	GMP synthase 
879at3041	Complete	JABVCE010000008.1	832404	829752	-	696.2	398	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
884at3041	Complete	JABVCE010000005.1	1372933	1370053	-	420.9	365	https://www.orthodb.org/v10?query=884at3041	WD40-repeat-containing domain
885at3041	Complete	JABVCE010000027.1	286183	290064	+	629.4	488	https://www.orthodb.org/v10?query=885at3041	DNA topoisomerase 2
890at3041	Complete	CM026547.1	803499	800768	-	439.6	377	https://www.orthodb.org/v10?query=890at3041	RBR-type E3 ubiquitin transferase
891at3041	Complete	JABVCE010000010.1	1189880	1192965	+	630.4	383	https://www.orthodb.org/v10?query=891at3041	predicted protein
894at3041	Complete	JABVCE010000014.1	190014	192564	+	709.4	428	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
897at3041	Complete	JABVCE010000012.1	637738	633939	-	709.1	452	https://www.orthodb.org/v10?query=897at3041	CTP synthase
900at3041	Complete	JABVCE010000007.1	1266517	1262076	-	782.2	486	https://www.orthodb.org/v10?query=900at3041	2-isopropylmalate synthase
911at3041	Complete	JABVCE010000016.1	269583	272674	+	618.5	389	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
918at3041	Complete	JABVCE010000035.1	23890	19656	-	266.5	320	https://www.orthodb.org/v10?query=918at3041	tetratricopeptide repeat-containing protein
919at3041	Complete	JABVCE010000009.1	412535	409543	-	709.0	418	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
926at3041	Complete	JABVCE010000012.1	413435	407759	-	620.3	537	https://www.orthodb.org/v10?query=926at3041	Zinc finger, CTCHY-type
928at3041	Complete	JABVCE010000003.1	1839232	1842756	+	868.4	552	https://www.orthodb.org/v10?query=928at3041	Nucleolar GTP-binding protein 1
930at3041	Complete	JABVCE010000011.1	1114969	1110693	-	597.4	556	https://www.orthodb.org/v10?query=930at3041	predicted protein
943at3041	Complete	JABVCE010000050.1	37511	34240	-	669.0	491	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
948at3041	Complete	JABVCE010000002.1	891230	894097	+	526.6	412	https://www.orthodb.org/v10?query=948at3041	tRNA-splicing ligase RtcB homolog
957at3041	Complete	JABVCE010000020.1	192868	196724	+	474.7	376	https://www.orthodb.org/v10?query=957at3041	Imidazole glycerol phosphate synthase hisHF
963at3041	Complete	CM026547.1	928781	930664	+	479.8	370	https://www.orthodb.org/v10?query=963at3041	ATPase, V1 complex, subunit H, C-terminal
965at3041	Complete	CM026547.1	63178	66397	+	580.4	526	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
969at3041	Complete	JABVCE010000029.1	329324	332937	+	649.3	470	https://www.orthodb.org/v10?query=969at3041	GroEL-like apical domain superfamily
988at3041	Complete	JABVCE010000043.1	61299	59365	-	388.0	356	https://www.orthodb.org/v10?query=988at3041	Spliceosome component, nuclear pre-mRNA splicing factor
992at3041	Complete	JABVCE010000018.1	92224	90011	-	733.1	373	https://www.orthodb.org/v10?query=992at3041	ATPase, AAA-type, conserved site
1005at3041	Complete	JABVCE010000035.1	228126	222835	-	512.1	438	https://www.orthodb.org/v10?query=1005at3041	Cysteinyl-tRNA synthetase
1027at3041	Complete	JABVCE010000005.1	1111835	1115104	+	688.5	481	https://www.orthodb.org/v10?query=1027at3041	Phosphatidylinositol 3-kinase
1029at3041	Complete	JABVCE010000013.1	23576	25655	+	633.3	359	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1032at3041	Complete	JABVCE010000005.1	643749	646712	+	458.2	379	https://www.orthodb.org/v10?query=1032at3041	Pre-mRNA-splicing factor CDC5/CEF1
1047at3041	Complete	JABVCE010000003.1	1392108	1393750	+	492.2	322	https://www.orthodb.org/v10?query=1047at3041	WD40-repeat-containing domain
1056at3041	Complete	JABVCE010000002.1	2448997	2451991	+	573.8	407	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1057at3041	Complete	JABVCE010000020.1	716805	722646	+	626.6	410	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1071at3041	Complete	JABVCE010000016.1	64532	62035	-	547.2	311	https://www.orthodb.org/v10?query=1071at3041	glutamate-1-semialdehyde 2,1-aminomutase
1072at3041	Complete	JABVCE010000003.1	289555	291491	+	515.0	375	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1080at3041	Complete	JABVCE010000034.1	214366	209750	-	700.0	461	https://www.orthodb.org/v10?query=1080at3041	membrane AAA-metalloprotease
1084at3041	Complete	JABVCE010000010.1	1162984	1164931	+	506.4	286	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1089at3041	Complete	CM026547.1	93446	90170	-	418.9	309	https://www.orthodb.org/v10?query=1089at3041	Non-discriminatory gln-glu-trna synthetase
1090at3041	Complete	CM026547.1	3088080	3090969	+	526.4	366	https://www.orthodb.org/v10?query=1090at3041	COP9 signalosome complex subunit 2
1093at3041	Complete	CM026547.1	4231246	4229098	-	394.1	272	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1094at3041	Complete	JABVCE010000002.1	1158847	1162532	+	540.3	541	https://www.orthodb.org/v10?query=1094at3041	Protein ROOT HAIR DEFECTIVE 3 homolog
1103at3041	Complete	JABVCE010000012.1	149950	153762	+	701.4	397	https://www.orthodb.org/v10?query=1103at3041	ATPase, AAA-type, conserved site
1108at3041	Complete	JABVCE010000009.1	1236200	1238537	+	595.5	348	https://www.orthodb.org/v10?query=1108at3041	Eukaryotic initiation factor
1116at3041	Complete	JABVCE010000003.1	590665	594894	+	344.4	419	https://www.orthodb.org/v10?query=1116at3041	p-loop containing nucleoside triphosphate hydrolase
1128at3041	Missing
1133at3041	Complete	JABVCE010000044.1	17208	22142	+	745.2	707	https://www.orthodb.org/v10?query=1133at3041	WD40-repeat-containing domain
1139at3041	Complete	JABVCE010000002.1	156650	153256	-	686.6	480	https://www.orthodb.org/v10?query=1139at3041	RNA helicase
1142at3041	Complete	CM026547.1	1519052	1521118	+	416.0	266	https://www.orthodb.org/v10?query=1142at3041	Pyridoxal phosphate-dependent transferase
1143at3041	Complete	JABVCE010000012.1	995229	998274	+	613.4	351	https://www.orthodb.org/v10?query=1143at3041	Prolyl-tRNA synthetase
1148at3041	Missing
1149at3041	Complete	JABVCE010000035.1	229215	232978	+	665.5	407	https://www.orthodb.org/v10?query=1149at3041	Prolyl-tRNA synthetase
1170at3041	Complete	CM026547.1	3920010	3917522	-	525.4	365	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1176at3041	Complete	JABVCE010000013.1	433934	437948	+	651.1	389	https://www.orthodb.org/v10?query=1176at3041	Nuclear/nucleolar GTPase 2
1183at3041	Complete	JABVCE010000023.1	269791	273975	+	587.6	517	https://www.orthodb.org/v10?query=1183at3041	Acyl-coenzyme A oxidase
1187at3041	Complete	JABVCE010000005.1	86846	82984	-	397.0	442	https://www.orthodb.org/v10?query=1187at3041	predicted protein
1194at3041	Complete	JABVCE010000046.1	54496	58652	+	710.1	405	https://www.orthodb.org/v10?query=1194at3041	Threonine synthase
1195at3041	Complete	JABVCE010000002.1	1784497	1782193	-	336.2	360	https://www.orthodb.org/v10?query=1195at3041	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2, 6-diaminopimelate ligase 1
1201at3041	Complete	JABVCE010000028.1	84970	89016	+	624.0	418	https://www.orthodb.org/v10?query=1201at3041	DNA topoisomerase 6 subunit B
1211at3041	Complete	JABVCE010000010.1	606487	608429	+	665.1	338	https://www.orthodb.org/v10?query=1211at3041	Cytoplasmic DExD/H-box RNA helicase
1229at3041	Complete	JABVCE010000010.1	261607	257991	-	550.7	462	https://www.orthodb.org/v10?query=1229at3041	WD40-repeat-containing domain
1233at3041	Complete	CM026547.1	4428631	4426314	-	590.8	406	https://www.orthodb.org/v10?query=1233at3041	Phosphoribosylaminoimidazole carboxylase, eukaryotic-type
1235at3041	Complete	JABVCE010000007.1	675524	680181	+	667.1	624	https://www.orthodb.org/v10?query=1235at3041	WD40-repeat-containing domain
1240at3041	Complete	JABVCE010000021.1	246341	240844	-	661.6	615	https://www.orthodb.org/v10?query=1240at3041	Ubiquitin carboxyl-terminal hydrolase
1242at3041	Complete	CM026547.1	4155560	4157789	+	628.2	314	https://www.orthodb.org/v10?query=1242at3041	Threonine-tRNA ligase
1247at3041	Complete	JABVCE010000014.1	721335	717574	-	756.9	600	https://www.orthodb.org/v10?query=1247at3041	Acyl-CoA dehydrogenase/oxidase, N-terminal
1248at3041	Complete	CM026547.1	2435795	2437943	+	653.9	406	https://www.orthodb.org/v10?query=1248at3041	Uridine 5'-monophosphate synthase
1256at3041	Complete	CM026547.1	2233050	2230880	-	507.6	347	https://www.orthodb.org/v10?query=1256at3041	O-acetyltransferase-related protein
1257at3041	Complete	JABVCE010000005.1	491088	486710	-	737.0	538	https://www.orthodb.org/v10?query=1257at3041	Eukaryotic translation initiation factor 3 subunit B
1265at3041	Complete	JABVCE010000014.1	122312	119310	-	491.8	374	https://www.orthodb.org/v10?query=1265at3041	DNA topoisomerase, type IIA, subunit A/C-terminal
1267at3041	Complete	JABVCE010000012.1	674965	672851	-	552.9	276	https://www.orthodb.org/v10?query=1267at3041	UDP-glucose
1271at3041	Complete	CM026547.1	3424281	3425926	+	298.9	247	https://www.orthodb.org/v10?query=1271at3041	GTP binding protein
1278at3041	Complete	JABVCE010000022.1	640463	642409	+	525.8	314	https://www.orthodb.org/v10?query=1278at3041	Pyridoxal phosphate-dependent transferase
1280at3041	Complete	JABVCE010000013.1	1094084	1090796	-	567.4	389	https://www.orthodb.org/v10?query=1280at3041	cwc22 pre-mRNA splicing factor
1282at3041	Complete	JABVCE010000029.1	88085	85490	-	407.9	261	https://www.orthodb.org/v10?query=1282at3041	Mitogen-activated protein kinase
1301at3041	Complete	CM026548.1	1011375	1015864	+	511.9	429	https://www.orthodb.org/v10?query=1301at3041	pre-mRNA-splicing ATP-dependent RNA helicase
1303at3041	Complete	JABVCE010000009.1	116405	118595	+	448.3	317	https://www.orthodb.org/v10?query=1303at3041	4-alpha-glucanotransferase
1304at3041	Complete	CM026547.1	1780520	1777533	-	650.2	488	https://www.orthodb.org/v10?query=1304at3041	Aspartyl-tRNA synthetase
1305at3041	Complete	JABVCE010000036.1	156146	152607	-	590.8	519	https://www.orthodb.org/v10?query=1305at3041	component of oligomeric golgi complex 6
1316at3041	Complete	JABVCE010000002.1	270292	268786	-	386.5	287	https://www.orthodb.org/v10?query=1316at3041	Component of oligomeric golgi complex 8
1320at3041	Complete	CM026548.1	331585	329245	-	531.4	366	https://www.orthodb.org/v10?query=1320at3041	Glutamate--cysteine ligase
1327at3041	Complete	JABVCE010000004.1	1493824	1496547	+	535.3	424	https://www.orthodb.org/v10?query=1327at3041	protein of endonuclease / exonuclease / phosphatase family
1341at3041	Complete	CM026547.1	4640108	4641509	+	404.6	274	https://www.orthodb.org/v10?query=1341at3041	Signal recognition particle receptor subunit alpha
1343at3041	Complete	JABVCE010000008.1	786278	788678	+	452.6	373	https://www.orthodb.org/v10?query=1343at3041	Protein kinase
