# BUSCO version is: 5.4.7 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
175at3041	Complete	AYPS01004555.1	0	794	+	326.2	203	https://www.orthodb.org/v10?query=175at3041	Histone acetyltransferase
179at3041	Complete	AYPS01001395.1	143	2751	+	879.5	594	https://www.orthodb.org/v10?query=179at3041	Glycoside hydrolase family 31 protein
187at3041	Complete	AYPS01000114.1	2835	2	-	1231.3	652	https://www.orthodb.org/v10?query=187at3041	Ribonucleoside-diphosphate reductase
207at3041	Fragmented	AYPS01001151.1	1289	0	-	247.0	143	https://www.orthodb.org/v10?query=207at3041	Coatomer subunit gamma
211at3041	Complete	AYPS01001417.1	906	2792	+	678.3	422	https://www.orthodb.org/v10?query=211at3041	DNA polymerase
222at3041	Fragmented	AYPS01004438.1	834	16	-	533.2	257	https://www.orthodb.org/v10?query=222at3041	WD40-repeat-containing domain
226at3041	Fragmented	AYPS01000195.1	1024	2	-	513.0	248	https://www.orthodb.org/v10?query=226at3041	Glycine-tRNA ligase, alpha subunit
228at3041	Missing
230at3041	Complete	AYPS01001866.1	24	2306	+	1061.5	612	https://www.orthodb.org/v10?query=230at3041	Leucyl-tRNA synthetase
231at3041	Complete	AYPS01003030.1	1463	0	-	874.5	440	https://www.orthodb.org/v10?query=231at3041	1-deoxy-D-xylulose 5-phosphate synthase
235at3041	Complete	AYPS01003980.1	976	350	-	201.6	178	https://www.orthodb.org/v10?query=235at3041	predicted protein
239at3041	Fragmented	AYPS01002699.1	200	1657	+	341.5	217	https://www.orthodb.org/v10?query=239at3041	WD40-repeat-containing domain
246at3041	Complete	AYPS01000808.1	2	3089	+	660.6	590	https://www.orthodb.org/v10?query=246at3041	UV-damaged DNA binding complex subunit 1 protein
251at3041	Fragmented	AYPS01003985.1	1	1014	+	416.3	279	https://www.orthodb.org/v10?query=251at3041	Importin subunit beta-1
256at3041	Missing
263at3041	Fragmented	AYPS01000057.1	6163	5069	-	393.1	222	https://www.orthodb.org/v10?query=263at3041	Coatomer subunit beta
290at3041	Complete	AYPS01001842.1	0	2324	+	909.1	574	https://www.orthodb.org/v10?query=290at3041	RNA cytidine acetyltransferase
294at3041	Complete	AYPS01000424.1	2012	4251	+	884.4	531	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
295at3041	Complete	AYPS01001465.1	356	2727	+	788.3	551	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
307at3041	Fragmented	AYPS01001344.1	2867	2544	-	150.3	100	https://www.orthodb.org/v10?query=307at3041	26S proteasome non-ATPase regulatory subunit 2 homolog
322at3041	Fragmented	AYPS01002066.1	2131	455	-	582.0	389	https://www.orthodb.org/v10?query=322at3041	Ribosome biogenesis protein BMS1
324at3041	Complete	AYPS01000869.1	3710	2082	-	792.3	438	https://www.orthodb.org/v10?query=324at3041	ATP-dependent helicase, C-terminal
336at3041	Complete	AYPS01000284.1	1990	4122	+	580.6	610	https://www.orthodb.org/v10?query=336at3041	Elongation factor G, chloroplastic
345at3041	Missing
346at3041	Missing
363at3041	Complete	AYPS01002195.1	2	2014	+	782.4	469	https://www.orthodb.org/v10?query=363at3041	Leucyl-tRNA synthetase
366at3041	Complete	AYPS01003815.1	0	1079	+	485.0	284	https://www.orthodb.org/v10?query=366at3041	predicted protein
381at3041	Complete	AYPS01002514.1	1601	0	-	674.7	357	https://www.orthodb.org/v10?query=381at3041	NADH
388at3041	Fragmented	AYPS01000791.1	2949	3847	+	416.9	206	https://www.orthodb.org/v10?query=388at3041	dynamin-related GTPase
391at3041	Fragmented	AYPS01005358.1	570	19	-	270.6	170	https://www.orthodb.org/v10?query=391at3041	transcription-coupled DNA repair protein
406at3041	Complete	AYPS01000699.1	159	3677	+	905.7	572	https://www.orthodb.org/v10?query=406at3041	Transketolase
412at3041	Complete	AYPS01000721.1	2836	4086	+	802.2	366	https://www.orthodb.org/v10?query=412at3041	Succinate dehydrogenase 
415at3041	Missing
416at3041	Complete	AYPS01000051.1	9297	7336	-	734.0	389	https://www.orthodb.org/v10?query=416at3041	AMP deaminase
417at3041	Fragmented	AYPS01001342.1	367	2	-	106.9	95	https://www.orthodb.org/v10?query=417at3041	transportin
424at3041	Missing
425at3041	Complete	AYPS01000733.1	4044	9	-	757.0	547	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
427at3041	Complete	AYPS01004345.1	864	1	-	448.7	232	https://www.orthodb.org/v10?query=427at3041	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, atypical
433at3041	Complete	AYPS01000259.1	6140	4797	-	665.7	383	https://www.orthodb.org/v10?query=433at3041	DNA ligase
439at3041	Fragmented	AYPS01002717.1	1648	779	-	417.0	234	https://www.orthodb.org/v10?query=439at3041	SMCs flexible hinge
440at3041	Fragmented	AYPS01000581.1	2653	4511	+	520.8	383	https://www.orthodb.org/v10?query=440at3041	Importin beta
443at3041	Missing
477at3041	Complete	AYPS01001046.1	0	1476	+	498.3	280	https://www.orthodb.org/v10?query=477at3041	predicted protein
495at3041	Complete	AYPS01003451.1	242	1245	+	258.9	191	https://www.orthodb.org/v10?query=495at3041	Pre-mRNA-processing factor 6
505at3041	Complete	AYPS01001210.1	2125	56	-	1047.1	527	https://www.orthodb.org/v10?query=505at3041	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
510at3041	Complete	AYPS01001936.1	95	2140	+	784.9	444	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
522at3041	Fragmented	AYPS01004995.1	0	659	+	192.8	153	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
524at3041	Fragmented	AYPS01000294.1	5843	4707	-	337.2	286	https://www.orthodb.org/v10?query=524at3041	Sec1-like protein
534at3041	Complete	AYPS01001323.1	609	2456	+	806.9	480	https://www.orthodb.org/v10?query=534at3041	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
550at3041	Complete	AYPS01002387.1	1768	1002	-	326.7	181	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
561at3041	Complete	AYPS01001239.1	2333	255	-	1003.7	521	https://www.orthodb.org/v10?query=561at3041	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
570at3041	Missing
581at3041	Complete	AYPS01000980.1	3298	1132	-	817.1	423	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
587at3041	Complete	AYPS01003397.1	1278	16	-	408.6	322	https://www.orthodb.org/v10?query=587at3041	cellular apoptosis susceptibility protein
593at3041	Complete	AYPS01003207.1	1224	205	-	415.9	258	https://www.orthodb.org/v10?query=593at3041	predicted protein
594at3041	Fragmented	AYPS01000913.1	3614	1782	-	329.9	235	https://www.orthodb.org/v10?query=594at3041	Peptidase S8/S53 domain
599at3041	Fragmented	AYPS01003298.1	2	1318	+	177.7	178	https://www.orthodb.org/v10?query=599at3041	Starch synthase, chloroplastic/amyloplastic
617at3041	Complete	AYPS01002794.1	1602	169	-	660.7	388	https://www.orthodb.org/v10?query=617at3041	Glucosamine--fructose-6-phosphateaminotransferase (Isomerizing)
619at3041	Fragmented	AYPS01000523.1	4182	4730	+	182.2	149	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
629at3041	Complete	AYPS01000282.1	5000	2268	-	454.2	435	https://www.orthodb.org/v10?query=629at3041	chloroplast envelope protein translocase family
633at3041	Fragmented	AYPS01000776.1	860	2	-	329.0	197	https://www.orthodb.org/v10?query=633at3041	AP-1 complex subunit gamma
635at3041	Complete	AYPS01001212.1	3044	2151	-	455.1	244	https://www.orthodb.org/v10?query=635at3041	DNA-directed RNA polymerase
639at3041	Complete	AYPS01001234.1	1223	1	-	552.1	329	https://www.orthodb.org/v10?query=639at3041	Formate-tetrahydrofolate ligase
643at3041	Missing
652at3041	Missing
676at3041	Fragmented	AYPS01000575.1	4534	2418	-	682.8	445	https://www.orthodb.org/v10?query=676at3041	FACT complex subunit SPT16
681at3041	Complete	AYPS01000155.1	3551	5306	+	618.4	396	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
697at3041	Missing
714at3041	Complete	AYPS01005028.1	1	351	+	202.1	115	https://www.orthodb.org/v10?query=714at3041	predicted protein
721at3041	Complete	AYPS01000908.1	1041	2558	+	824.8	396	https://www.orthodb.org/v10?query=721at3041	NADH dehydrogenase 
727at3041	Missing
731at3041	Fragmented	AYPS01001394.1	2042	2	-	708.2	409	https://www.orthodb.org/v10?query=731at3041	Glycyl-tRNA synthetase
733at3041	Complete	AYPS01002560.1	1658	309	-	678.8	382	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
743at3041	Complete	AYPS01000896.1	1871	3646	+	728.3	460	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
761at3041	Complete	AYPS01000749.1	899	2791	+	678.6	446	https://www.orthodb.org/v10?query=761at3041	arginyl-tRNA synthetase
763at3041	Complete	AYPS01000571.1	2125	4563	+	852.5	563	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
766at3041	Missing
767at3041	Missing
768at3041	Duplicated	AYPS01000250.1	40	987	+	364.3	225	https://www.orthodb.org/v10?query=768at3041	Aspartyl-tRNA synthetase
768at3041	Duplicated	AYPS01001258.1	965	51	-	327.5	240	https://www.orthodb.org/v10?query=768at3041	Aspartyl-tRNA synthetase
769at3041	Complete	AYPS01000066.1	2262	412	-	529.0	514	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
776at3041	Missing
779at3041	Complete	AYPS01000151.1	3424	5894	+	847.9	477	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
781at3041	Complete	AYPS01000096.1	2989	1217	-	837.6	483	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
782at3041	Fragmented	AYPS01003357.1	321	1171	+	178.5	150	https://www.orthodb.org/v10?query=782at3041	Putative inactive serine/threonine-protein kinase scy1
784at3041	Missing
796at3041	Complete	AYPS01001335.1	148	2553	+	199.6	677	https://www.orthodb.org/v10?query=796at3041	S1 domain
799at3041	Fragmented	AYPS01003571.1	0	155	+	26.3	26	https://www.orthodb.org/v10?query=799at3041	component of oligomeric golgi complex 5
803at3041	Complete	AYPS01000689.1	2318	436	-	647.9	392	https://www.orthodb.org/v10?query=803at3041	Phenylalanyl-tRNA synthetase alphachain
810at3041	Missing
812at3041	Complete	AYPS01000106.1	3390	1855	-	759.9	424	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
815at3041	Fragmented	AYPS01000758.1	3086	3988	+	416.2	245	https://www.orthodb.org/v10?query=815at3041	pantothenate kinase
818at3041	Fragmented	AYPS01000770.1	3067	3852	+	211.9	144	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
820at3041	Complete	AYPS01001074.1	1228	3297	+	615.8	419	https://www.orthodb.org/v10?query=820at3041	phenylalanyl-tRNA synthetase
830at3041	Complete	AYPS01002101.1	943	2025	+	563.7	305	https://www.orthodb.org/v10?query=830at3041	WD40-repeat-containing domain
832at3041	Complete	AYPS01000926.1	1415	3195	+	779.8	398	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
863at3041	Missing
872at3041	Complete	AYPS01001867.1	1	579	+	244.3	161	https://www.orthodb.org/v10?query=872at3041	GroEL-like apical domain superfamily
878at3041	Complete	AYPS01000318.1	5738	3982	-	731.4	422	https://www.orthodb.org/v10?query=878at3041	GMP synthase 
879at3041	Complete	AYPS01000967.1	1036	3103	+	705.0	416	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
884at3041	Complete	AYPS01002650.1	1	1269	+	286.1	217	https://www.orthodb.org/v10?query=884at3041	WD40-repeat-containing domain
885at3041	Fragmented	AYPS01001624.1	1721	2488	+	222.4	157	https://www.orthodb.org/v10?query=885at3041	DNA topoisomerase 2
890at3041	Complete	AYPS01000864.1	3361	1783	-	464.7	363	https://www.orthodb.org/v10?query=890at3041	RBR-type E3 ubiquitin transferase
891at3041	Complete	AYPS01003615.1	1	1167	+	644.6	337	https://www.orthodb.org/v10?query=891at3041	predicted protein
894at3041	Complete	AYPS01000064.1	2870	4561	+	722.0	421	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
897at3041	Complete	AYPS01000007.1	11646	9499	-	746.7	457	https://www.orthodb.org/v10?query=897at3041	CTP synthase
900at3041	Complete	AYPS01002616.1	1306	8	-	714.1	374	https://www.orthodb.org/v10?query=900at3041	2-isopropylmalate synthase
911at3041	Complete	AYPS01000946.1	997	2957	+	672.2	376	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
918at3041	Complete	AYPS01000601.1	596	46	-	95.9	85	https://www.orthodb.org/v10?query=918at3041	tetratricopeptide repeat-containing protein
919at3041	Complete	AYPS01000375.1	2535	807	-	776.2	427	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
926at3041	Complete	AYPS01001816.1	754	1614	+	162.6	208	https://www.orthodb.org/v10?query=926at3041	Zinc finger, CTCHY-type
928at3041	Complete	AYPS01000892.1	1356	2	-	657.0	289	https://www.orthodb.org/v10?query=928at3041	Nucleolar GTP-binding protein 1
930at3041	Complete	AYPS01001487.1	1734	2711	+	254.8	162	https://www.orthodb.org/v10?query=930at3041	predicted protein
943at3041	Complete	AYPS01002116.1	0	1943	+	575.1	452	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
948at3041	Complete	AYPS01000227.1	102	1640	+	679.7	430	https://www.orthodb.org/v10?query=948at3041	tRNA-splicing ligase RtcB homolog
957at3041	Fragmented	AYPS01001434.1	546	1	-	158.5	118	https://www.orthodb.org/v10?query=957at3041	Imidazole glycerol phosphate synthase hisHF
963at3041	Complete	AYPS01004478.1	818	285	-	204.8	153	https://www.orthodb.org/v10?query=963at3041	ATPase, V1 complex, subunit H, C-terminal
965at3041	Complete	AYPS01003753.1	1	1110	+	389.2	296	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
969at3041	Complete	AYPS01002537.1	574	1759	+	483.1	303	https://www.orthodb.org/v10?query=969at3041	GroEL-like apical domain superfamily
988at3041	Missing
992at3041	Complete	AYPS01000263.1	1757	315	-	762.8	357	https://www.orthodb.org/v10?query=992at3041	ATPase, AAA-type, conserved site
1005at3041	Complete	AYPS01001920.1	1951	423	-	263.3	263	https://www.orthodb.org/v10?query=1005at3041	Cysteinyl-tRNA synthetase
1027at3041	Complete	AYPS01002423.1	2	1240	+	495.6	283	https://www.orthodb.org/v10?query=1027at3041	Phosphatidylinositol 3-kinase
1029at3041	Complete	AYPS01002882.1	848	0	-	417.0	212	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1032at3041	Complete	AYPS01003470.1	789	46	-	510.8	232	https://www.orthodb.org/v10?query=1032at3041	Pre-mRNA-splicing factor CDC5/CEF1
1047at3041	Complete	AYPS01002205.1	1890	748	-	500.2	316	https://www.orthodb.org/v10?query=1047at3041	WD40-repeat-containing domain
1056at3041	Complete	AYPS01000888.1	2310	243	-	735.3	427	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1057at3041	Complete	AYPS01001101.1	2457	3251	+	267.4	201	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1071at3041	Fragmented	AYPS01004036.1	840	204	-	257.5	158	https://www.orthodb.org/v10?query=1071at3041	glutamate-1-semialdehyde 2,1-aminomutase
1072at3041	Complete	AYPS01001065.1	92	1779	+	538.3	375	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1080at3041	Complete	AYPS01003091.1	1372	2	-	768.6	420	https://www.orthodb.org/v10?query=1080at3041	membrane AAA-metalloprotease
1084at3041	Complete	AYPS01000942.1	2276	3489	+	492.8	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1089at3041	Complete	AYPS01000902.1	0	1301	+	392.6	318	https://www.orthodb.org/v10?query=1089at3041	Non-discriminatory gln-glu-trna synthetase
1090at3041	Complete	AYPS01001055.1	3336	2038	-	427.8	343	https://www.orthodb.org/v10?query=1090at3041	COP9 signalosome complex subunit 2
1093at3041	Complete	AYPS01001068.1	2361	262	-	463.1	347	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1094at3041	Complete	AYPS01000055.1	1044	1	-	428.3	265	https://www.orthodb.org/v10?query=1094at3041	Protein ROOT HAIR DEFECTIVE 3 homolog
1103at3041	Complete	AYPS01000304.1	1184	2928	+	774.3	394	https://www.orthodb.org/v10?query=1103at3041	ATPase, AAA-type, conserved site
1108at3041	Complete	AYPS01000258.1	2280	1036	-	643.1	329	https://www.orthodb.org/v10?query=1108at3041	Eukaryotic initiation factor
1116at3041	Complete	AYPS01000056.1	1205	4727	+	569.3	491	https://www.orthodb.org/v10?query=1116at3041	p-loop containing nucleoside triphosphate hydrolase
1128at3041	Missing
1133at3041	Complete	AYPS01000718.1	2	2664	+	402.7	407	https://www.orthodb.org/v10?query=1133at3041	WD40-repeat-containing domain
1139at3041	Complete	AYPS01003444.1	1	1218	+	554.4	378	https://www.orthodb.org/v10?query=1139at3041	RNA helicase
1142at3041	Complete	AYPS01002334.1	47	1383	+	534.0	324	https://www.orthodb.org/v10?query=1142at3041	Pyridoxal phosphate-dependent transferase
1143at3041	Missing
1148at3041	Complete	AYPS01001149.1	876	2718	+	725.5	344	https://www.orthodb.org/v10?query=1148at3041	Eukaryotic initiation factor 4A-like protein
1149at3041	Complete	AYPS01000116.1	1452	2954	+	723.4	418	https://www.orthodb.org/v10?query=1149at3041	Prolyl-tRNA synthetase
1170at3041	Complete	AYPS01001088.1	1301	2	-	488.5	248	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1176at3041	Complete	AYPS01003834.1	79	876	+	446.2	256	https://www.orthodb.org/v10?query=1176at3041	Nuclear/nucleolar GTPase 2
1183at3041	Complete	AYPS01000413.1	5189	4131	-	118.1	228	https://www.orthodb.org/v10?query=1183at3041	Acyl-coenzyme A oxidase
1187at3041	Missing
1194at3041	Complete	AYPS01000646.1	2292	4073	+	780.6	396	https://www.orthodb.org/v10?query=1194at3041	Threonine synthase
1195at3041	Fragmented	AYPS01001521.1	2483	1501	-	141.1	137	https://www.orthodb.org/v10?query=1195at3041	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2, 6-diaminopimelate ligase 1
1201at3041	Complete	AYPS01002488.1	1	1359	+	559.1	357	https://www.orthodb.org/v10?query=1201at3041	DNA topoisomerase 6 subunit B
1211at3041	Complete	AYPS01000939.1	1222	3097	+	713.5	355	https://www.orthodb.org/v10?query=1211at3041	Cytoplasmic DExD/H-box RNA helicase
1229at3041	Duplicated	AYPS01000833.1	3613	2900	-	266.7	206	https://www.orthodb.org/v10?query=1229at3041	WD40-repeat-containing domain
1229at3041	Duplicated	AYPS01002555.1	755	1705	+	258.9	227	https://www.orthodb.org/v10?query=1229at3041	WD40-repeat-containing domain
1233at3041	Fragmented	AYPS01002243.1	1936	1649	-	115.3	79	https://www.orthodb.org/v10?query=1233at3041	Phosphoribosylaminoimidazole carboxylase, eukaryotic-type
1235at3041	Missing
1240at3041	Complete	AYPS01002732.1	593	1642	+	439.5	285	https://www.orthodb.org/v10?query=1240at3041	Ubiquitin carboxyl-terminal hydrolase
1242at3041	Complete	AYPS01001661.1	1372	26	-	631.1	316	https://www.orthodb.org/v10?query=1242at3041	Threonine-tRNA ligase
1247at3041	Duplicated	AYPS01002446.1	1289	2	-	243.1	194	https://www.orthodb.org/v10?query=1247at3041	Acyl-CoA dehydrogenase/oxidase, N-terminal
1247at3041	Duplicated	AYPS01004942.1	670	2	-	273.7	197	https://www.orthodb.org/v10?query=1247at3041	Acyl-CoA dehydrogenase/oxidase, N-terminal
1248at3041	Complete	AYPS01000075.1	6904	8349	+	679.9	400	https://www.orthodb.org/v10?query=1248at3041	Uridine 5'-monophosphate synthase
1256at3041	Complete	AYPS01001771.1	1076	0	-	360.6	226	https://www.orthodb.org/v10?query=1256at3041	O-acetyltransferase-related protein
1257at3041	Complete	AYPS01000126.1	1025	3447	+	838.4	570	https://www.orthodb.org/v10?query=1257at3041	Eukaryotic translation initiation factor 3 subunit B
1265at3041	Complete	AYPS01000052.1	661	3581	+	686.3	691	https://www.orthodb.org/v10?query=1265at3041	DNA topoisomerase, type IIA, subunit A/C-terminal
1267at3041	Complete	AYPS01001461.1	2694	1168	-	650.8	319	https://www.orthodb.org/v10?query=1267at3041	UDP-glucose
1271at3041	Missing
1278at3041	Complete	AYPS01002617.1	445	1711	+	472.8	307	https://www.orthodb.org/v10?query=1278at3041	Pyridoxal phosphate-dependent transferase
1280at3041	Complete	AYPS01003655.1	1150	89	-	390.4	260	https://www.orthodb.org/v10?query=1280at3041	cwc22 pre-mRNA splicing factor
1282at3041	Complete	AYPS01001134.1	1044	3196	+	602.6	311	https://www.orthodb.org/v10?query=1282at3041	Mitogen-activated protein kinase
1301at3041	Fragmented	AYPS01002377.1	1787	438	-	624.8	363	https://www.orthodb.org/v10?query=1301at3041	pre-mRNA-splicing ATP-dependent RNA helicase
1303at3041	Fragmented	AYPS01003301.1	1	273	+	49.1	32	https://www.orthodb.org/v10?query=1303at3041	4-alpha-glucanotransferase
1304at3041	Complete	AYPS01000339.1	2571	595	-	517.3	475	https://www.orthodb.org/v10?query=1304at3041	Aspartyl-tRNA synthetase
1305at3041	Fragmented	AYPS01000776.1	3232	3886	+	156.4	141	https://www.orthodb.org/v10?query=1305at3041	component of oligomeric golgi complex 6
1316at3041	Complete	AYPS01000167.1	1158	2900	+	372.2	339	https://www.orthodb.org/v10?query=1316at3041	Component of oligomeric golgi complex 8
1320at3041	Complete	AYPS01001387.1	1271	0	-	480.3	312	https://www.orthodb.org/v10?query=1320at3041	Glutamate--cysteine ligase
1327at3041	Fragmented	AYPS01001368.1	1973	2855	+	85.0	78	https://www.orthodb.org/v10?query=1327at3041	protein of endonuclease / exonuclease / phosphatase family
1341at3041	Fragmented	AYPS01000895.1	104	448	+	181.2	104	https://www.orthodb.org/v10?query=1341at3041	Signal recognition particle receptor subunit alpha
1343at3041	Missing
1348at3041	Complete	AYPS01001096.1	917	2347	+	701.0	401	https://www.orthodb.org/v10?query=1348at3041	Argininosuccinate lyase
1350at3041	Fragmented	AYPS01002003.1	1	975	+	178.5	182	https://www.orthodb.org/v10?query=1350at3041	Methylthioribose-1-phosphate isomerase
1364at3041	Missing
1366at3041	Fragmented	AYPS01004167.1	10	933	+	124.6	131	https://www.orthodb.org/v10?query=1366at3041	Cell division cycle protein 45
1379at3041	Complete	AYPS01000976.1	2126	3397	+	629.4	356	https://www.orthodb.org/v10?query=1379at3041	ATPase, AAA-type, conserved site
1385at3041	Fragmented	AYPS01001075.1	2034	3295	+	416.4	299	https://www.orthodb.org/v10?query=1385at3041	Pre-mRNA-processing factor SLU7
1391at3041	Complete	AYPS01004795.1	1	414	+	179.4	121	https://www.orthodb.org/v10?query=1391at3041	Creatinase, N-terminal
1410at3041	Complete	AYPS01001881.1	190	2193	+	310.1	370	https://www.orthodb.org/v10?query=1410at3041	Chloroplast outer envelope protein
1418at3041	Complete	AYPS01000267.1	2	1531	+	299.5	218	https://www.orthodb.org/v10?query=1418at3041	UDP-N-acetylglucosamine-pyrophosphorylase
1422at3041	Missing
1428at3041	Fragmented	AYPS01000190.1	5843	6482	+	166.2	114	https://www.orthodb.org/v10?query=1428at3041	Cytochrome P450
1434at3041	Missing
1445at3041	Missing
1459at3041	Duplicated	AYPS01001091.1	1440	1	-	380.0	293	https://www.orthodb.org/v10?query=1459at3041	Lysine--tRNA ligase
1459at3041	Duplicated	AYPS01001168.1	1260	2594	+	329.9	333	https://www.orthodb.org/v10?query=1459at3041	Lysine--tRNA ligase
1462at3041	Complete	AYPS01000773.1	2887	830	-	640.7	524	https://www.orthodb.org/v10?query=1462at3041	DEAH-box nuclear pre-mRNA splicing factor
1475at3041	Complete	AYPS01001316.1	1586	2834	+	456.0	292	https://www.orthodb.org/v10?query=1475at3041	WD40-repeat-containing domain
1476at3041	Complete	AYPS01000861.1	569	2345	+	681.1	379	https://www.orthodb.org/v10?query=1476at3041	Nop domain
1477at3041	Complete	AYPS01000663.1	4247	1164	-	540.6	354	https://www.orthodb.org/v10?query=1477at3041	predicted protein
1479at3041	Fragmented	AYPS01001278.1	1880	2	-	188.1	139	https://www.orthodb.org/v10?query=1479at3041	Kinesin-like protein
