# BUSCO version is: 5.4.7 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
599at3041	Complete	AGSI01000013.1	946028	951069	+	668.1	422	https://www.orthodb.org/v10?query=599at3041	Starch synthase, chloroplastic/amyloplastic
617at3041	Complete	AGSI01000004.1	1111355	1106573	-	764.2	485	https://www.orthodb.org/v10?query=617at3041	Glucosamine--fructose-6-phosphateaminotransferase (Isomerizing)
619at3041	Complete	AGSI01000017.1	1296183	1298671	+	605.5	437	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
629at3041	Complete	AGSI01000004.1	1592201	1595399	+	505.1	458	https://www.orthodb.org/v10?query=629at3041	chloroplast envelope protein translocase family
633at3041	Complete	AGSI01000009.1	520072	514034	-	674.4	407	https://www.orthodb.org/v10?query=633at3041	AP-1 complex subunit gamma
635at3041	Complete	AGSI01000007.1	2400318	2406361	+	562.7	333	https://www.orthodb.org/v10?query=635at3041	DNA-directed RNA polymerase
639at3041	Complete	AGSI01000001.1	2447520	2452080	+	787.1	511	https://www.orthodb.org/v10?query=639at3041	Formate-tetrahydrofolate ligase
643at3041	Complete	AGSI01000013.1	1302667	1308462	+	761.1	539	https://www.orthodb.org/v10?query=643at3041	Selenide, water dikinase
652at3041	Complete	AGSI01000005.1	744808	749805	+	697.5	516	https://www.orthodb.org/v10?query=652at3041	ATP-dependent RNA helicase DDX1
676at3041	Complete	AGSI01000008.1	1562959	1554952	-	775.9	605	https://www.orthodb.org/v10?query=676at3041	FACT complex subunit SPT16
681at3041	Complete	AGSI01000011.1	1143471	1146395	+	682.3	404	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
697at3041	Complete	AGSI01000021.1	1066247	1072414	+	792.3	610	https://www.orthodb.org/v10?query=697at3041	Beta-galactosidase
714at3041	Complete	AGSI01000014.1	336731	330980	-	569.5	367	https://www.orthodb.org/v10?query=714at3041	predicted protein
721at3041	Complete	AGSI01000003.1	2064294	2061369	-	721.6	344	https://www.orthodb.org/v10?query=721at3041	NADH dehydrogenase 
727at3041	Complete	AGSI01000004.1	2871286	2876191	+	820.4	565	https://www.orthodb.org/v10?query=727at3041	P-loop containing nucleoside triphosphate hydrolase protein
731at3041	Complete	AGSI01000017.1	113830	107560	-	789.0	429	https://www.orthodb.org/v10?query=731at3041	Glycyl-tRNA synthetase
733at3041	Duplicated	AGSI01000006.1	89710	93918	+	680.5	396	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
733at3041	Duplicated	AGSI01000013.1	438047	433536	-	655.5	397	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
743at3041	Complete	AGSI01000004.1	2581951	2585797	+	661.4	522	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
761at3041	Complete	AGSI01000012.1	1749560	1753015	+	674.1	446	https://www.orthodb.org/v10?query=761at3041	arginyl-tRNA synthetase
763at3041	Complete	AGSI01000021.1	808615	802533	-	837.9	593	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
766at3041	Complete	AGSI01000010.1	679082	683617	+	653.8	454	https://www.orthodb.org/v10?query=766at3041	Kinesin-like protein
767at3041	Complete	AGSI01000007.1	2010631	2021297	+	786.6	659	https://www.orthodb.org/v10?query=767at3041	Importin 7
768at3041	Complete	AGSI01000006.1	951561	947843	-	642.8	406	https://www.orthodb.org/v10?query=768at3041	Aspartyl-tRNA synthetase
769at3041	Complete	AGSI01000014.1	1438046	1442390	+	833.2	528	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
776at3041	Complete	AGSI01000014.1	1205997	1197981	-	930.2	869	https://www.orthodb.org/v10?query=776at3041	Structural maintenance of chromosomes protein
779at3041	Complete	AGSI01000002.1	329428	334277	+	896.4	477	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
781at3041	Complete	AGSI01000005.1	2375485	2380532	+	810.0	486	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
782at3041	Complete	AGSI01000004.1	1620902	1618460	-	577.1	421	https://www.orthodb.org/v10?query=782at3041	Putative inactive serine/threonine-protein kinase scy1
784at3041	Complete	AGSI01000026.1	338849	342652	+	663.0	357	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
796at3041	Complete	AGSI01000007.1	316247	335396	+	869.7	700	https://www.orthodb.org/v10?query=796at3041	S1 domain
799at3041	Complete	AGSI01000012.1	1628813	1623305	-	410.5	444	https://www.orthodb.org/v10?query=799at3041	component of oligomeric golgi complex 5
803at3041	Complete	AGSI01000010.1	1002820	1000474	-	647.8	321	https://www.orthodb.org/v10?query=803at3041	Phenylalanyl-tRNA synthetase alphachain
810at3041	Complete	AGSI01000007.1	1740902	1736227	-	666.8	404	https://www.orthodb.org/v10?query=810at3041	Cytochrome P450
812at3041	Complete	AGSI01000008.1	681946	678112	-	746.3	410	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
815at3041	Complete	AGSI01000004.1	18777	25505	+	774.9	554	https://www.orthodb.org/v10?query=815at3041	pantothenate kinase
818at3041	Complete	AGSI01000003.1	1085865	1082380	-	580.6	369	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
820at3041	Complete	AGSI01000003.1	2226905	2222579	-	751.1	489	https://www.orthodb.org/v10?query=820at3041	phenylalanyl-tRNA synthetase
830at3041	Complete	AGSI01000001.1	1877042	1880827	+	656.0	349	https://www.orthodb.org/v10?query=830at3041	WD40-repeat-containing domain
832at3041	Complete	AGSI01000001.1	2044648	2047151	+	794.3	398	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
863at3041	Complete	AGSI01000019.1	345998	335183	-	511.7	572	https://www.orthodb.org/v10?query=863at3041	chloroplast envelope anion channel-forming Tic110 family
872at3041	Complete	AGSI01000018.1	624571	628135	+	830.1	474	https://www.orthodb.org/v10?query=872at3041	GroEL-like apical domain superfamily
878at3041	Complete	AGSI01000010.1	787017	783147	-	714.1	456	https://www.orthodb.org/v10?query=878at3041	GMP synthase 
879at3041	Complete	AGSI01000006.1	1973378	1976682	+	710.1	411	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
884at3041	Complete	AGSI01000010.1	260163	254753	-	515.8	420	https://www.orthodb.org/v10?query=884at3041	WD40-repeat-containing domain
885at3041	Complete	AGSI01000003.1	1485352	1481465	-	756.7	534	https://www.orthodb.org/v10?query=885at3041	DNA topoisomerase 2
890at3041	Complete	AGSI01000022.1	314332	310268	-	486.4	335	https://www.orthodb.org/v10?query=890at3041	RBR-type E3 ubiquitin transferase
891at3041	Complete	AGSI01000007.1	780539	783014	+	681.3	368	https://www.orthodb.org/v10?query=891at3041	predicted protein
894at3041	Complete	AGSI01000008.1	1849592	1854221	+	686.7	400	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
897at3041	Complete	AGSI01000014.1	1386074	1389203	+	836.6	481	https://www.orthodb.org/v10?query=897at3041	CTP synthase
900at3041	Complete	AGSI01000006.1	2472334	2466613	-	780.2	479	https://www.orthodb.org/v10?query=900at3041	2-isopropylmalate synthase
911at3041	Complete	AGSI01000007.1	2454720	2451565	-	631.0	369	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
918at3041	Complete	AGSI01000014.1	173188	165249	-	93.6	71	https://www.orthodb.org/v10?query=918at3041	tetratricopeptide repeat-containing protein
919at3041	Complete	AGSI01000021.1	914125	917357	+	792.8	406	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
926at3041	Complete	AGSI01000011.1	836130	827123	-	567.4	533	https://www.orthodb.org/v10?query=926at3041	Zinc finger, CTCHY-type
928at3041	Complete	AGSI01000011.1	1285450	1289288	+	883.8	557	https://www.orthodb.org/v10?query=928at3041	Nucleolar GTP-binding protein 1
930at3041	Complete	AGSI01000010.1	1651611	1655850	+	869.0	566	https://www.orthodb.org/v10?query=930at3041	predicted protein
943at3041	Complete	AGSI01000002.1	3824901	3829428	+	663.2	420	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
948at3041	Complete	AGSI01000002.1	2683919	2680661	-	687.4	425	https://www.orthodb.org/v10?query=948at3041	tRNA-splicing ligase RtcB homolog
957at3041	Complete	AGSI01000007.1	2058714	2054230	-	699.0	421	https://www.orthodb.org/v10?query=957at3041	Imidazole glycerol phosphate synthase hisHF
963at3041	Complete	AGSI01000012.1	1732009	1728919	-	305.3	305	https://www.orthodb.org/v10?query=963at3041	ATPase, V1 complex, subunit H, C-terminal
965at3041	Complete	AGSI01000025.1	208313	202326	-	702.9	478	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
969at3041	Complete	AGSI01000004.1	1959437	1962781	+	709.4	461	https://www.orthodb.org/v10?query=969at3041	GroEL-like apical domain superfamily
988at3041	Complete	AGSI01000020.1	615999	612590	-	393.8	357	https://www.orthodb.org/v10?query=988at3041	Spliceosome component, nuclear pre-mRNA splicing factor
992at3041	Complete	AGSI01000004.1	984790	987764	+	676.1	355	https://www.orthodb.org/v10?query=992at3041	ATPase, AAA-type, conserved site
1005at3041	Complete	AGSI01000006.1	800309	802995	+	448.6	274	https://www.orthodb.org/v10?query=1005at3041	Cysteinyl-tRNA synthetase
1027at3041	Complete	AGSI01000012.1	1601820	1607096	+	719.1	413	https://www.orthodb.org/v10?query=1027at3041	Phosphatidylinositol 3-kinase
1029at3041	Complete	AGSI01000024.1	299759	303952	+	636.5	354	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1032at3041	Complete	AGSI01000006.1	1450948	1457361	+	559.8	476	https://www.orthodb.org/v10?query=1032at3041	Pre-mRNA-splicing factor CDC5/CEF1
1047at3041	Complete	AGSI01000002.1	2041375	2039151	-	498.3	325	https://www.orthodb.org/v10?query=1047at3041	WD40-repeat-containing domain
1056at3041	Complete	AGSI01000002.1	3271453	3276179	+	638.4	394	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1057at3041	Complete	AGSI01000002.1	3127547	3132120	+	557.4	345	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1071at3041	Complete	AGSI01000012.1	56153	51835	-	639.6	355	https://www.orthodb.org/v10?query=1071at3041	glutamate-1-semialdehyde 2,1-aminomutase
1072at3041	Complete	AGSI01000002.1	1474821	1476829	+	590.9	375	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1080at3041	Complete	AGSI01000004.1	1273543	1277429	+	757.5	413	https://www.orthodb.org/v10?query=1080at3041	membrane AAA-metalloprotease
1084at3041	Complete	AGSI01000003.1	2848074	2851767	+	516.3	255	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1089at3041	Complete	AGSI01000002.1	1987205	1984413	-	494.1	350	https://www.orthodb.org/v10?query=1089at3041	Non-discriminatory gln-glu-trna synthetase
1090at3041	Complete	AGSI01000002.1	2411650	2409251	-	587.2	350	https://www.orthodb.org/v10?query=1090at3041	COP9 signalosome complex subunit 2
1093at3041	Complete	AGSI01000021.1	775209	772282	-	516.8	322	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1094at3041	Complete	AGSI01000004.1	2395635	2400139	+	471.2	406	https://www.orthodb.org/v10?query=1094at3041	Protein ROOT HAIR DEFECTIVE 3 homolog
1103at3041	Complete	AGSI01000014.1	766565	763768	-	735.2	373	https://www.orthodb.org/v10?query=1103at3041	ATPase, AAA-type, conserved site
1108at3041	Missing
1116at3041	Complete	AGSI01000014.1	1238975	1244768	+	465.6	440	https://www.orthodb.org/v10?query=1116at3041	p-loop containing nucleoside triphosphate hydrolase
1128at3041	Complete	AGSI01000025.1	521564	517746	-	631.8	431	https://www.orthodb.org/v10?query=1128at3041	Peptidyl-prolyl cis-trans isomerase, cyclophilin-type
1133at3041	Complete	AGSI01000011.1	1159984	1165621	+	614.5	548	https://www.orthodb.org/v10?query=1133at3041	WD40-repeat-containing domain
1139at3041	Complete	AGSI01000015.1	1376858	1372744	-	765.9	476	https://www.orthodb.org/v10?query=1139at3041	RNA helicase
1142at3041	Complete	AGSI01000009.1	1051322	1054302	+	551.1	324	https://www.orthodb.org/v10?query=1142at3041	Pyridoxal phosphate-dependent transferase
1143at3041	Complete	AGSI01000004.1	1931663	1928590	-	687.2	419	https://www.orthodb.org/v10?query=1143at3041	Prolyl-tRNA synthetase
1148at3041	Complete	AGSI01000016.1	1174654	1177263	+	720.2	344	https://www.orthodb.org/v10?query=1148at3041	Eukaryotic initiation factor 4A-like protein
1149at3041	Complete	AGSI01000007.1	1188094	1191404	+	726.0	422	https://www.orthodb.org/v10?query=1149at3041	Prolyl-tRNA synthetase
1170at3041	Complete	AGSI01000005.1	95248	89719	-	678.4	380	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1176at3041	Complete	AGSI01000001.1	4024235	4027696	+	640.9	346	https://www.orthodb.org/v10?query=1176at3041	Nuclear/nucleolar GTPase 2
1183at3041	Complete	AGSI01000002.1	2909925	2906214	-	680.2	449	https://www.orthodb.org/v10?query=1183at3041	Acyl-coenzyme A oxidase
1187at3041	Complete	AGSI01000004.1	1008787	1004103	-	495.1	462	https://www.orthodb.org/v10?query=1187at3041	predicted protein
1194at3041	Complete	AGSI01000018.1	1282328	1285116	+	756.3	416	https://www.orthodb.org/v10?query=1194at3041	Threonine synthase
1195at3041	Complete	AGSI01000009.1	1410597	1413790	+	528.2	437	https://www.orthodb.org/v10?query=1195at3041	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2, 6-diaminopimelate ligase 1
1201at3041	Complete	AGSI01000002.1	2317460	2321433	+	659.4	502	https://www.orthodb.org/v10?query=1201at3041	DNA topoisomerase 6 subunit B
1211at3041	Complete	AGSI01000010.1	1381717	1379537	-	718.5	355	https://www.orthodb.org/v10?query=1211at3041	Cytoplasmic DExD/H-box RNA helicase
1229at3041	Complete	AGSI01000019.1	1148377	1145134	-	594.2	459	https://www.orthodb.org/v10?query=1229at3041	WD40-repeat-containing domain
1233at3041	Complete	AGSI01000013.1	518890	513140	-	607.1	418	https://www.orthodb.org/v10?query=1233at3041	Phosphoribosylaminoimidazole carboxylase, eukaryotic-type
1235at3041	Complete	AGSI01000013.1	776783	785071	+	759.5	572	https://www.orthodb.org/v10?query=1235at3041	WD40-repeat-containing domain
1240at3041	Complete	AGSI01000025.1	314340	307210	-	826.0	580	https://www.orthodb.org/v10?query=1240at3041	Ubiquitin carboxyl-terminal hydrolase
1242at3041	Complete	AGSI01000017.1	913782	911404	-	566.0	292	https://www.orthodb.org/v10?query=1242at3041	Threonine-tRNA ligase
1247at3041	Complete	AGSI01000005.1	2624757	2632341	+	971.9	671	https://www.orthodb.org/v10?query=1247at3041	Acyl-CoA dehydrogenase/oxidase, N-terminal
1248at3041	Complete	AGSI01000012.1	1654981	1658083	+	664.7	407	https://www.orthodb.org/v10?query=1248at3041	Uridine 5'-monophosphate synthase
1256at3041	Complete	AGSI01000003.1	1113675	1111274	-	471.0	297	https://www.orthodb.org/v10?query=1256at3041	O-acetyltransferase-related protein
1257at3041	Complete	AGSI01000007.1	752411	748175	-	851.8	556	https://www.orthodb.org/v10?query=1257at3041	Eukaryotic translation initiation factor 3 subunit B
1265at3041	Complete	AGSI01000015.1	1349857	1353784	+	655.9	476	https://www.orthodb.org/v10?query=1265at3041	DNA topoisomerase, type IIA, subunit A/C-terminal
1267at3041	Complete	AGSI01000005.1	2549662	2543687	-	749.2	398	https://www.orthodb.org/v10?query=1267at3041	UDP-glucose
1271at3041	Complete	AGSI01000004.1	1640691	1642887	+	504.1	345	https://www.orthodb.org/v10?query=1271at3041	GTP binding protein
1278at3041	Complete	AGSI01000001.1	1161090	1158226	-	545.8	338	https://www.orthodb.org/v10?query=1278at3041	Pyridoxal phosphate-dependent transferase
1280at3041	Complete	AGSI01000002.1	3360838	3365244	+	602.2	394	https://www.orthodb.org/v10?query=1280at3041	cwc22 pre-mRNA splicing factor
1282at3041	Complete	AGSI01000014.1	1461064	1463180	+	482.7	280	https://www.orthodb.org/v10?query=1282at3041	Mitogen-activated protein kinase
1301at3041	Complete	AGSI01000005.1	1484799	1481504	-	734.7	494	https://www.orthodb.org/v10?query=1301at3041	pre-mRNA-splicing ATP-dependent RNA helicase
1303at3041	Complete	AGSI01000007.1	1434438	1431074	-	615.2	401	https://www.orthodb.org/v10?query=1303at3041	4-alpha-glucanotransferase
