# BUSCO version is: 5.4.7 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
294at3041	Complete	SIDB01000002.1	2985657	2989331	+	878.4	518	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
295at3041	Complete	SIDB01000012.1	1892804	1886552	-	691.3	484	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
307at3041	Complete	SIDB01000012.1	848240	858026	+	1057.2	730	https://www.orthodb.org/v10?query=307at3041	26S proteasome non-ATPase regulatory subunit 2 homolog
322at3041	Complete	SIDB01000001.1	2122385	2131603	+	1046.7	892	https://www.orthodb.org/v10?query=322at3041	Ribosome biogenesis protein BMS1
324at3041	Complete	SIDB01000002.1	2734649	2740494	+	1012.8	619	https://www.orthodb.org/v10?query=324at3041	ATP-dependent helicase, C-terminal
336at3041	Complete	SIDB01000008.1	321454	327179	+	1141.9	605	https://www.orthodb.org/v10?query=336at3041	Elongation factor G, chloroplastic
345at3041	Complete	SIDB01000006.1	1978447	1983288	+	1069.1	561	https://www.orthodb.org/v10?query=345at3041	Membrane AAA-metalloprotease
346at3041	Complete	SIDB01000004.1	1258746	1269457	+	958.6	1020	https://www.orthodb.org/v10?query=346at3041	SMCs flexible hinge
363at3041	Complete	SIDB01000004.1	1539039	1529224	-	1028.3	653	https://www.orthodb.org/v10?query=363at3041	Leucyl-tRNA synthetase
366at3041	Complete	SIDB01000001.1	3805848	3801410	-	432.6	351	https://www.orthodb.org/v10?query=366at3041	predicted protein
381at3041	Complete	SIDB01000001.1	2336569	2342825	+	907.9	565	https://www.orthodb.org/v10?query=381at3041	NADH
388at3041	Complete	SIDB01000007.1	1228959	1234351	+	1078.3	642	https://www.orthodb.org/v10?query=388at3041	dynamin-related GTPase
391at3041	Complete	SIDB01000001.1	2935620	2929338	-	913.4	635	https://www.orthodb.org/v10?query=391at3041	transcription-coupled DNA repair protein
406at3041	Complete	SIDB01000001.1	3118032	3121573	+	989.2	558	https://www.orthodb.org/v10?query=406at3041	Transketolase
412at3041	Complete	SIDB01000001.1	3533107	3537563	+	940.3	495	https://www.orthodb.org/v10?query=412at3041	Succinate dehydrogenase 
415at3041	Complete	SIDB01000001.1	3820983	3818591	-	587.8	423	https://www.orthodb.org/v10?query=415at3041	flagellar outer dynein arm intermediate chain 2
416at3041	Complete	SIDB01000004.1	1784962	1777487	-	564.1	394	https://www.orthodb.org/v10?query=416at3041	AMP deaminase
417at3041	Complete	SIDB01000013.1	704767	699603	-	738.5	700	https://www.orthodb.org/v10?query=417at3041	transportin
424at3041	Complete	SIDB01000005.1	1540885	1549715	+	998.9	823	https://www.orthodb.org/v10?query=424at3041	DNA polymerase
425at3041	Complete	SIDB01000009.1	622869	632765	+	785.0	715	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
427at3041	Complete	SIDB01000011.1	2877639	2884958	+	814.3	537	https://www.orthodb.org/v10?query=427at3041	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, atypical
433at3041	Complete	SIDB01000007.1	830398	836016	+	722.6	519	https://www.orthodb.org/v10?query=433at3041	DNA ligase
439at3041	Complete	SIDB01000005.1	1988443	1996442	+	1137.6	1014	https://www.orthodb.org/v10?query=439at3041	SMCs flexible hinge
440at3041	Complete	SIDB01000005.1	2716846	2732847	+	1128.4	893	https://www.orthodb.org/v10?query=440at3041	Importin beta
443at3041	Complete	SIDB01000002.1	3900667	3901641	+	292.7	152	https://www.orthodb.org/v10?query=443at3041	set domain protein
477at3041	Complete	SIDB01000003.1	1336465	1345617	+	729.6	521	https://www.orthodb.org/v10?query=477at3041	predicted protein
495at3041	Complete	SIDB01000002.1	1400245	1406807	+	873.8	669	https://www.orthodb.org/v10?query=495at3041	Pre-mRNA-processing factor 6
505at3041	Complete	SIDB01000013.1	651503	658970	+	827.3	514	https://www.orthodb.org/v10?query=505at3041	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
510at3041	Complete	SIDB01000001.1	882893	878768	-	703.9	412	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
522at3041	Complete	SIDB01000003.1	841327	835359	-	779.3	662	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
524at3041	Complete	SIDB01000011.1	1679691	1674935	-	631.0	486	https://www.orthodb.org/v10?query=524at3041	Sec1-like protein
534at3041	Complete	SIDB01000002.1	3449501	3453426	+	818.5	464	https://www.orthodb.org/v10?query=534at3041	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
550at3041	Complete	SIDB01000010.1	406862	414298	+	861.3	486	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
561at3041	Complete	SIDB01000008.1	2309390	2302923	-	938.6	534	https://www.orthodb.org/v10?query=561at3041	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
570at3041	Complete	SIDB01000011.1	2635609	2627331	-	1012.8	769	https://www.orthodb.org/v10?query=570at3041	26S proteasome non-ATPase regulatory subunit 1 homolog
581at3041	Complete	SIDB01000004.1	909061	912413	+	836.7	424	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
587at3041	Complete	SIDB01000001.1	3301868	3307878	+	986.3	713	https://www.orthodb.org/v10?query=587at3041	cellular apoptosis susceptibility protein
593at3041	Complete	SIDB01000009.1	2060826	2066857	+	385.2	324	https://www.orthodb.org/v10?query=593at3041	predicted protein
594at3041	Complete	SIDB01000004.1	1808491	1801740	-	870.9	505	https://www.orthodb.org/v10?query=594at3041	Peptidase S8/S53 domain
599at3041	Complete	SIDB01000002.1	3251321	3254814	+	532.3	347	https://www.orthodb.org/v10?query=599at3041	Starch synthase, chloroplastic/amyloplastic
617at3041	Complete	SIDB01000013.1	1327975	1322819	-	704.2	480	https://www.orthodb.org/v10?query=617at3041	Glucosamine--fructose-6-phosphateaminotransferase (Isomerizing)
619at3041	Complete	SIDB01000003.1	396244	392971	-	574.1	470	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
629at3041	Complete	SIDB01000005.1	2110373	2106326	-	523.8	445	https://www.orthodb.org/v10?query=629at3041	chloroplast envelope protein translocase family
633at3041	Complete	SIDB01000004.1	112707	122226	+	666.3	438	https://www.orthodb.org/v10?query=633at3041	AP-1 complex subunit gamma
635at3041	Complete	SIDB01000007.1	1324951	1334018	+	738.5	593	https://www.orthodb.org/v10?query=635at3041	DNA-directed RNA polymerase
639at3041	Complete	SIDB01000001.1	3405336	3396074	-	737.1	484	https://www.orthodb.org/v10?query=639at3041	Formate-tetrahydrofolate ligase
643at3041	Complete	SIDB01000003.1	590604	594325	+	673.0	613	https://www.orthodb.org/v10?query=643at3041	Selenide, water dikinase
652at3041	Complete	SIDB01000008.1	1170042	1178071	+	509.5	585	https://www.orthodb.org/v10?query=652at3041	ATP-dependent RNA helicase DDX1
676at3041	Complete	SIDB01000002.1	2375431	2365645	-	1008.1	805	https://www.orthodb.org/v10?query=676at3041	FACT complex subunit SPT16
681at3041	Complete	SIDB01000005.1	2266253	2271099	+	620.4	410	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
697at3041	Complete	SIDB01000002.1	199826	209471	+	662.9	614	https://www.orthodb.org/v10?query=697at3041	Beta-galactosidase
714at3041	Complete	SIDB01000011.1	1242360	1254280	+	1039.2	901	https://www.orthodb.org/v10?query=714at3041	predicted protein
721at3041	Complete	SIDB01000006.1	478343	482492	+	806.8	406	https://www.orthodb.org/v10?query=721at3041	NADH dehydrogenase 
727at3041	Complete	SIDB01000007.1	1399042	1405681	+	992.4	751	https://www.orthodb.org/v10?query=727at3041	P-loop containing nucleoside triphosphate hydrolase protein
731at3041	Complete	SIDB01000002.1	1577273	1571342	-	866.8	565	https://www.orthodb.org/v10?query=731at3041	Glycyl-tRNA synthetase
733at3041	Complete	SIDB01000002.1	3238292	3235471	-	684.0	407	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
743at3041	Complete	SIDB01000009.1	1886654	1890085	+	741.1	546	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
761at3041	Complete	SIDB01000012.1	2469735	2457485	-	636.4	437	https://www.orthodb.org/v10?query=761at3041	arginyl-tRNA synthetase
763at3041	Complete	SIDB01000005.1	1610098	1614636	+	807.0	576	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
766at3041	Complete	SIDB01000011.1	559196	553136	-	678.9	475	https://www.orthodb.org/v10?query=766at3041	Kinesin-like protein
767at3041	Complete	SIDB01000003.1	1289160	1304030	+	792.7	747	https://www.orthodb.org/v10?query=767at3041	Importin 7
768at3041	Complete	SIDB01000008.1	1896758	1893901	-	713.1	438	https://www.orthodb.org/v10?query=768at3041	Aspartyl-tRNA synthetase
769at3041	Complete	SIDB01000007.1	637337	631522	-	744.5	530	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
776at3041	Complete	SIDB01000014.1	213191	226422	+	1042.1	986	https://www.orthodb.org/v10?query=776at3041	Structural maintenance of chromosomes protein
779at3041	Complete	SIDB01000005.1	735968	717645	-	836.4	486	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
781at3041	Complete	SIDB01000014.1	200459	206080	+	868.3	485	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
782at3041	Complete	SIDB01000005.1	2080620	2083974	+	605.4	423	https://www.orthodb.org/v10?query=782at3041	Putative inactive serine/threonine-protein kinase scy1
784at3041	Complete	SIDB01000004.1	1559185	1562214	+	625.3	340	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
796at3041	Complete	SIDB01000001.1	5386513	5375135	-	870.1	1125	https://www.orthodb.org/v10?query=796at3041	S1 domain
799at3041	Complete	SIDB01000002.1	3990143	3993831	+	607.5	586	https://www.orthodb.org/v10?query=799at3041	component of oligomeric golgi complex 5
803at3041	Complete	SIDB01000011.1	2377485	2443558	+	654.7	390	https://www.orthodb.org/v10?query=803at3041	Phenylalanyl-tRNA synthetase alphachain
810at3041	Complete	SIDB01000003.1	2229291	2224226	-	631.4	416	https://www.orthodb.org/v10?query=810at3041	Cytochrome P450
812at3041	Complete	SIDB01000009.1	3189368	3195698	+	809.1	442	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
815at3041	Complete	SIDB01000001.1	1905308	1910749	+	716.6	620	https://www.orthodb.org/v10?query=815at3041	pantothenate kinase
818at3041	Complete	SIDB01000006.1	2135293	2130998	-	432.8	301	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
820at3041	Complete	SIDB01000006.1	1171943	1177694	+	619.6	455	https://www.orthodb.org/v10?query=820at3041	phenylalanyl-tRNA synthetase
830at3041	Complete	SIDB01000001.1	3624385	3631690	+	616.8	360	https://www.orthodb.org/v10?query=830at3041	WD40-repeat-containing domain
832at3041	Complete	SIDB01000001.1	3406273	3409601	+	756.0	397	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
863at3041	Complete	SIDB01000001.1	176984	191278	+	622.8	768	https://www.orthodb.org/v10?query=863at3041	chloroplast envelope anion channel-forming Tic110 family
872at3041	Complete	SIDB01000010.1	1510415	1515565	+	752.5	463	https://www.orthodb.org/v10?query=872at3041	GroEL-like apical domain superfamily
878at3041	Complete	SIDB01000011.1	2385782	2391165	+	697.9	423	https://www.orthodb.org/v10?query=878at3041	GMP synthase 
879at3041	Complete	SIDB01000014.1	125326	129210	+	749.2	444	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
884at3041	Complete	SIDB01000002.1	2597839	2594970	-	570.8	472	https://www.orthodb.org/v10?query=884at3041	WD40-repeat-containing domain
885at3041	Complete	SIDB01000006.1	500315	505481	+	795.7	518	https://www.orthodb.org/v10?query=885at3041	DNA topoisomerase 2
890at3041	Complete	SIDB01000004.1	2146858	2151867	+	460.6	432	https://www.orthodb.org/v10?query=890at3041	RBR-type E3 ubiquitin transferase
891at3041	Complete	SIDB01000006.1	323649	318348	-	655.9	368	https://www.orthodb.org/v10?query=891at3041	predicted protein
894at3041	Complete	SIDB01000008.1	1326876	1330600	+	712.8	455	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
897at3041	Complete	SIDB01000011.1	1431784	1434780	+	612.7	439	https://www.orthodb.org/v10?query=897at3041	CTP synthase
900at3041	Complete	SIDB01000008.1	2424962	2432500	+	812.9	486	https://www.orthodb.org/v10?query=900at3041	2-isopropylmalate synthase
911at3041	Complete	SIDB01000001.1	2917484	2914751	-	532.0	338	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
918at3041	Complete	SIDB01000011.1	581696	576879	-	439.8	429	https://www.orthodb.org/v10?query=918at3041	tetratricopeptide repeat-containing protein
919at3041	Complete	SIDB01000007.1	812951	808950	-	790.8	415	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
926at3041	Complete	SIDB01000007.1	2515402	2489562	-	568.9	578	https://www.orthodb.org/v10?query=926at3041	Zinc finger, CTCHY-type
928at3041	Complete	SIDB01000006.1	2326539	2334089	+	802.5	534	https://www.orthodb.org/v10?query=928at3041	Nucleolar GTP-binding protein 1
930at3041	Complete	SIDB01000001.1	914276	919718	+	732.0	575	https://www.orthodb.org/v10?query=930at3041	predicted protein
943at3041	Complete	SIDB01000006.1	2371494	2376663	+	631.3	452	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
948at3041	Complete	SIDB01000002.1	1734226	1730827	-	620.6	420	https://www.orthodb.org/v10?query=948at3041	tRNA-splicing ligase RtcB homolog
957at3041	Complete	SIDB01000004.1	146724	143168	-	751.4	453	https://www.orthodb.org/v10?query=957at3041	Imidazole glycerol phosphate synthase hisHF
963at3041	Complete	SIDB01000002.1	4105604	4102843	-	484.5	377	https://www.orthodb.org/v10?query=963at3041	ATPase, V1 complex, subunit H, C-terminal
965at3041	Complete	SIDB01000001.1	2886290	2891671	+	792.6	601	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
969at3041	Complete	SIDB01000009.1	1252713	1257332	+	664.8	426	https://www.orthodb.org/v10?query=969at3041	GroEL-like apical domain superfamily
988at3041	Complete	SIDB01000013.1	281861	277976	-	392.7	382	https://www.orthodb.org/v10?query=988at3041	Spliceosome component, nuclear pre-mRNA splicing factor
992at3041	Complete	SIDB01000009.1	244155	239816	-	579.2	354	https://www.orthodb.org/v10?query=992at3041	ATPase, AAA-type, conserved site
1005at3041	Complete	SIDB01000011.1	928386	934416	+	583.9	484	https://www.orthodb.org/v10?query=1005at3041	Cysteinyl-tRNA synthetase
1027at3041	Complete	SIDB01000002.1	3154639	3143823	-	784.5	556	https://www.orthodb.org/v10?query=1027at3041	Phosphatidylinositol 3-kinase
1029at3041	Complete	SIDB01000011.1	139592	144698	+	622.5	358	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1032at3041	Complete	SIDB01000008.1	843743	852934	+	579.2	443	https://www.orthodb.org/v10?query=1032at3041	Pre-mRNA-splicing factor CDC5/CEF1
1047at3041	Complete	SIDB01000007.1	648499	646276	-	542.4	326	https://www.orthodb.org/v10?query=1047at3041	WD40-repeat-containing domain
1056at3041	Complete	SIDB01000001.1	1503622	1506754	+	646.7	411	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1057at3041	Complete	SIDB01000004.1	1927573	1932489	+	651.8	428	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1071at3041	Complete	SIDB01000003.1	882066	884570	+	744.5	388	https://www.orthodb.org/v10?query=1071at3041	glutamate-1-semialdehyde 2,1-aminomutase
1072at3041	Complete	SIDB01000007.1	19375	22801	+	587.1	375	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1080at3041	Complete	SIDB01000009.1	1335192	1327961	-	815.3	453	https://www.orthodb.org/v10?query=1080at3041	membrane AAA-metalloprotease
1084at3041	Complete	SIDB01000021.1	75401	70657	-	546.5	286	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1089at3041	Complete	SIDB01000001.1	3388587	3385437	-	582.0	373	https://www.orthodb.org/v10?query=1089at3041	Non-discriminatory gln-glu-trna synthetase
1090at3041	Complete	SIDB01000002.1	2146099	2148922	+	523.8	364	https://www.orthodb.org/v10?query=1090at3041	COP9 signalosome complex subunit 2
1093at3041	Complete	SIDB01000001.1	2113957	2110374	-	425.6	340	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1094at3041	Complete	SIDB01000009.1	1465921	1462206	-	640.8	547	https://www.orthodb.org/v10?query=1094at3041	Protein ROOT HAIR DEFECTIVE 3 homolog
1103at3041	Complete	SIDB01000011.1	699879	703201	+	765.0	395	https://www.orthodb.org/v10?query=1103at3041	ATPase, AAA-type, conserved site
1108at3041	Complete	SIDB01000008.1	543333	546958	+	643.3	329	https://www.orthodb.org/v10?query=1108at3041	Eukaryotic initiation factor
1116at3041	Complete	SIDB01000011.1	1638915	1646124	+	574.0	476	https://www.orthodb.org/v10?query=1116at3041	p-loop containing nucleoside triphosphate hydrolase
1128at3041	Complete	SIDB01000005.1	2331844	2327993	-	342.4	290	https://www.orthodb.org/v10?query=1128at3041	Peptidyl-prolyl cis-trans isomerase, cyclophilin-type
1133at3041	Complete	SIDB01000004.1	442390	449343	+	644.2	654	https://www.orthodb.org/v10?query=1133at3041	WD40-repeat-containing domain
1139at3041	Complete	SIDB01000001.1	2468021	2522123	+	787.9	479	https://www.orthodb.org/v10?query=1139at3041	RNA helicase
1142at3041	Complete	SIDB01000012.1	1518287	1514657	-	548.4	324	https://www.orthodb.org/v10?query=1142at3041	Pyridoxal phosphate-dependent transferase
1143at3041	Complete	SIDB01000001.1	3114511	3117578	+	753.5	421	https://www.orthodb.org/v10?query=1143at3041	Prolyl-tRNA synthetase
1148at3041	Complete	SIDB01000012.1	2167960	2171237	+	708.6	334	https://www.orthodb.org/v10?query=1148at3041	Eukaryotic initiation factor 4A-like protein
1149at3041	Complete	SIDB01000003.1	1256882	1262143	+	678.3	428	https://www.orthodb.org/v10?query=1149at3041	Prolyl-tRNA synthetase
1170at3041	Complete	SIDB01000008.1	498798	494981	-	633.5	380	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1176at3041	Complete	SIDB01000001.1	2990682	2987028	-	632.1	375	https://www.orthodb.org/v10?query=1176at3041	Nuclear/nucleolar GTPase 2
1183at3041	Complete	SIDB01000002.1	2636504	2632535	-	726.4	508	https://www.orthodb.org/v10?query=1183at3041	Acyl-coenzyme A oxidase
1187at3041	Complete	SIDB01000009.1	361356	355064	-	437.2	512	https://www.orthodb.org/v10?query=1187at3041	predicted protein
1194at3041	Complete	SIDB01000011.1	1711053	1707450	-	806.1	395	https://www.orthodb.org/v10?query=1194at3041	Threonine synthase
1195at3041	Complete	SIDB01000004.1	1048679	1054187	+	452.9	434	https://www.orthodb.org/v10?query=1195at3041	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2, 6-diaminopimelate ligase 1
1201at3041	Complete	SIDB01000005.1	435047	438798	+	785.9	541	https://www.orthodb.org/v10?query=1201at3041	DNA topoisomerase 6 subunit B
1211at3041	Complete	SIDB01000001.1	1766649	1763784	-	683.1	345	https://www.orthodb.org/v10?query=1211at3041	Cytoplasmic DExD/H-box RNA helicase
1229at3041	Complete	SIDB01000001.1	1359982	1364547	+	492.9	409	https://www.orthodb.org/v10?query=1229at3041	WD40-repeat-containing domain
1233at3041	Complete	SIDB01000002.1	2913148	2916038	+	634.2	419	https://www.orthodb.org/v10?query=1233at3041	Phosphoribosylaminoimidazole carboxylase, eukaryotic-type
1235at3041	Complete	SIDB01000002.1	3475449	3469653	-	974.8	689	https://www.orthodb.org/v10?query=1235at3041	WD40-repeat-containing domain
1240at3041	Complete	SIDB01000005.1	1731648	1740648	+	820.4	637	https://www.orthodb.org/v10?query=1240at3041	Ubiquitin carboxyl-terminal hydrolase
1242at3041	Complete	SIDB01000003.1	540520	538088	-	515.6	296	https://www.orthodb.org/v10?query=1242at3041	Threonine-tRNA ligase
1247at3041	Complete	SIDB01000007.1	534615	529241	-	974.9	658	https://www.orthodb.org/v10?query=1247at3041	Acyl-CoA dehydrogenase/oxidase, N-terminal
1248at3041	Complete	SIDB01000002.1	3636314	3639960	+	687.5	403	https://www.orthodb.org/v10?query=1248at3041	Uridine 5'-monophosphate synthase
1256at3041	Complete	SIDB01000010.1	1720716	1716516	-	440.4	348	https://www.orthodb.org/v10?query=1256at3041	O-acetyltransferase-related protein
1257at3041	Complete	SIDB01000006.1	742465	732501	-	501.2	343	https://www.orthodb.org/v10?query=1257at3041	Eukaryotic translation initiation factor 3 subunit B
1265at3041	Complete	SIDB01000005.1	1938644	1929715	-	781.8	629	https://www.orthodb.org/v10?query=1265at3041	DNA topoisomerase, type IIA, subunit A/C-terminal
1267at3041	Complete	SIDB01000007.1	1388900	1377594	-	705.8	591	https://www.orthodb.org/v10?query=1267at3041	UDP-glucose
1271at3041	Complete	SIDB01000009.1	1519573	1523333	+	579.2	373	https://www.orthodb.org/v10?query=1271at3041	GTP binding protein
1278at3041	Complete	SIDB01000014.1	361074	357071	-	525.0	353	https://www.orthodb.org/v10?query=1278at3041	Pyridoxal phosphate-dependent transferase
1280at3041	Complete	SIDB01000011.1	180968	187654	+	618.3	473	https://www.orthodb.org/v10?query=1280at3041	cwc22 pre-mRNA splicing factor
1282at3041	Complete	SIDB01000007.1	2414847	2421829	+	546.1	311	https://www.orthodb.org/v10?query=1282at3041	Mitogen-activated protein kinase
1301at3041	Complete	SIDB01000008.1	1951317	1945918	-	666.8	461	https://www.orthodb.org/v10?query=1301at3041	pre-mRNA-splicing ATP-dependent RNA helicase
1303at3041	Complete	SIDB01000003.1	1744660	1739367	-	633.9	405	https://www.orthodb.org/v10?query=1303at3041	4-alpha-glucanotransferase
