# BUSCO version is: 5.4.7 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
126at3041	Complete	BHFV01000049.1	888	5900	+	714.6	476	https://www.orthodb.org/v10?query=126at3041	Kinesin-like calmodulin binding protein
137at3041	Complete	BHFV01000537.1	664	9135	+	1565.8	841	https://www.orthodb.org/v10?query=137at3041	Splicing factor 3B subunit 1
142at3041	Complete	BHFV01000536.1	5314	13231	+	1429.1	888	https://www.orthodb.org/v10?query=142at3041	Exportin-1
143at3041	Complete	BHFV01000838.1:13873-10646	10646	13873	-	710.1	403	https://www.orthodb.org/v10?query=143at3041	Glycine cleavage system P protein
144at3041	Complete	BHFV01000006.1	111225	119303	+	1393.5	926	https://www.orthodb.org/v10?query=144at3041	oxoprolinase family protein
155at3041	Complete	BHFV01001003.1:11202-3173	3173	11202	-	729.6	485	https://www.orthodb.org/v10?query=155at3041	Serine/threonine-protein phosphatase
171at3041	Complete	BHFV01000346.1:12410-5362	5362	12410	-	1136.3	616	https://www.orthodb.org/v10?query=171at3041	ATPase, AAA-type, conserved site
175at3041	Missing
179at3041	Complete	BHFV01001538.1:5534-347	347	5534	-	652.2	435	https://www.orthodb.org/v10?query=179at3041	Glycoside hydrolase family 31 protein
187at3041	Complete	BHFV01000926.1:3829-48	48	3829	-	991.5	595	https://www.orthodb.org/v10?query=187at3041	Ribonucleoside-diphosphate reductase
207at3041	Complete	BHFV01000101.1	24774	30665	+	923.3	613	https://www.orthodb.org/v10?query=207at3041	Coatomer subunit gamma
211at3041	Fragmented	BHFV01001920.1	90	2500	+	373.7	194	https://www.orthodb.org/v10?query=211at3041	DNA polymerase
222at3041	Complete	BHFV01000067.1	3938	9984	+	1090.2	611	https://www.orthodb.org/v10?query=222at3041	WD40-repeat-containing domain
226at3041	Complete	BHFV01000012.1	5471	10017	+	870.6	837	https://www.orthodb.org/v10?query=226at3041	Glycine-tRNA ligase, alpha subunit
228at3041	Complete	BHFV01000453.1	6158	15483	+	1054.1	742	https://www.orthodb.org/v10?query=228at3041	Translational activator GCN1
230at3041	Complete	BHFV01001901.1:2743-90	90	2743	-	449.6	290	https://www.orthodb.org/v10?query=230at3041	Leucyl-tRNA synthetase
231at3041	Complete	BHFV01000417.1:21796-16606	16606	21796	-	1048.2	599	https://www.orthodb.org/v10?query=231at3041	1-deoxy-D-xylulose 5-phosphate synthase
235at3041	Missing
239at3041	Complete	BHFV01000396.1	4692	8988	+	413.6	399	https://www.orthodb.org/v10?query=239at3041	WD40-repeat-containing domain
246at3041	Complete	BHFV01000022.1	50299	56702	+	654.9	740	https://www.orthodb.org/v10?query=246at3041	UV-damaged DNA binding complex subunit 1 protein
251at3041	Complete	BHFV01000800.1:3307-80	80	3307	-	537.1	424	https://www.orthodb.org/v10?query=251at3041	Importin subunit beta-1
256at3041	Complete	BHFV01000141.1:18462-7497	7497	18462	-	939.4	678	https://www.orthodb.org/v10?query=256at3041	SMCs flexible hinge
263at3041	Complete	BHFV01000624.1	7447	11850	+	1232.2	771	https://www.orthodb.org/v10?query=263at3041	Coatomer subunit beta
290at3041	Complete	BHFV01000071.1	6627	11130	+	1015.5	657	https://www.orthodb.org/v10?query=290at3041	RNA cytidine acetyltransferase
294at3041	Complete	BHFV01000031.1:21720-18869	18869	21720	-	861.6	538	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
295at3041	Complete	BHFV01000849.1:8706-4414	4414	8706	-	631.5	462	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
307at3041	Complete	BHFV01000074.1	40171	44958	+	1005.7	708	https://www.orthodb.org/v10?query=307at3041	26S proteasome non-ATPase regulatory subunit 2 homolog
322at3041	Complete	BHFV01000264.1	21107	26243	+	798.2	692	https://www.orthodb.org/v10?query=322at3041	Ribosome biogenesis protein BMS1
324at3041	Complete	BHFV01000113.1:30756-25655	25655	30756	-	813.7	453	https://www.orthodb.org/v10?query=324at3041	ATP-dependent helicase, C-terminal
336at3041	Complete	BHFV01000570.1	11613	18059	+	976.0	615	https://www.orthodb.org/v10?query=336at3041	Elongation factor G, chloroplastic
345at3041	Complete	BHFV01000164.1:22255-17612	17612	22255	-	1055.1	577	https://www.orthodb.org/v10?query=345at3041	Membrane AAA-metalloprotease
346at3041	Missing
363at3041	Complete	BHFV01000157.1:5072-281	281	5072	-	700.6	444	https://www.orthodb.org/v10?query=363at3041	Leucyl-tRNA synthetase
366at3041	Complete	BHFV01000079.1:12810-10982	10982	12810	-	413.4	286	https://www.orthodb.org/v10?query=366at3041	predicted protein
381at3041	Complete	BHFV01000150.1	22848	27151	+	779.1	547	https://www.orthodb.org/v10?query=381at3041	NADH
388at3041	Complete	BHFV01000771.1	17	3032	+	878.5	550	https://www.orthodb.org/v10?query=388at3041	dynamin-related GTPase
391at3041	Fragmented	BHFV01000198.1:1346-298	298	1346	-	274.8	171	https://www.orthodb.org/v10?query=391at3041	transcription-coupled DNA repair protein
406at3041	Fragmented	BHFV01000800.1	12823	14877	+	562.3	319	https://www.orthodb.org/v10?query=406at3041	Transketolase
412at3041	Missing
415at3041	Complete	BHFV01000642.1	4694	9822	+	480.7	434	https://www.orthodb.org/v10?query=415at3041	flagellar outer dynein arm intermediate chain 2
416at3041	Complete	BHFV01000882.1	5	2215	+	398.3	228	https://www.orthodb.org/v10?query=416at3041	AMP deaminase
417at3041	Complete	BHFV01000397.1	8944	14929	+	579.6	461	https://www.orthodb.org/v10?query=417at3041	transportin
424at3041	Complete	BHFV01000558.1:20300-12266	12266	20300	-	891.6	700	https://www.orthodb.org/v10?query=424at3041	DNA polymerase
425at3041	Complete	BHFV01000180.1:41924-31580	31580	41924	-	750.7	562	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
427at3041	Complete	BHFV01000046.1	14037	16552	+	683.0	464	https://www.orthodb.org/v10?query=427at3041	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, atypical
433at3041	Complete	BHFV01001460.1:6122-3657	3657	6122	-	586.2	351	https://www.orthodb.org/v10?query=433at3041	DNA ligase
439at3041	Complete	BHFV01000737.1:3774-49	49	3774	-	493.7	620	https://www.orthodb.org/v10?query=439at3041	SMCs flexible hinge
440at3041	Fragmented	BHFV01000709.1	12345	15750	+	452.1	377	https://www.orthodb.org/v10?query=440at3041	Importin beta
443at3041	Complete	BHFV01001106.1:9181-6758	6758	9181	-	291.4	148	https://www.orthodb.org/v10?query=443at3041	set domain protein
477at3041	Complete	BHFV01000514.1	9219	13507	+	756.8	532	https://www.orthodb.org/v10?query=477at3041	predicted protein
495at3041	Complete	BHFV01000285.1	13542	24221	+	593.7	513	https://www.orthodb.org/v10?query=495at3041	Pre-mRNA-processing factor 6
505at3041	Missing
510at3041	Complete	BHFV01000174.1	5325	8174	+	733.5	419	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
522at3041	Complete	BHFV01000091.1:50704-45529	45529	50704	-	747.9	584	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
524at3041	Complete	BHFV01000180.1	9	6520	+	410.1	378	https://www.orthodb.org/v10?query=524at3041	Sec1-like protein
534at3041	Complete	BHFV01000817.1:2453-301	301	2453	-	483.5	282	https://www.orthodb.org/v10?query=534at3041	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
550at3041	Complete	BHFV01000009.1:26306-22243	22243	26306	-	838.7	489	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
561at3041	Complete	BHFV01000228.1:37044-34391	34391	37044	-	481.9	264	https://www.orthodb.org/v10?query=561at3041	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
570at3041	Complete	BHFV01000710.1:11716-5763	5763	11716	-	1094.3	801	https://www.orthodb.org/v10?query=570at3041	26S proteasome non-ATPase regulatory subunit 1 homolog
581at3041	Complete	BHFV01000047.1	20010	23314	+	799.3	431	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
587at3041	Complete	BHFV01000881.1:11521-7959	7959	11521	-	817.9	665	https://www.orthodb.org/v10?query=587at3041	cellular apoptosis susceptibility protein
593at3041	Missing
594at3041	Missing
599at3041	Complete	BHFV01000051.1:26526-23077	23077	26526	-	496.9	412	https://www.orthodb.org/v10?query=599at3041	Starch synthase, chloroplastic/amyloplastic
617at3041	Complete	BHFV01001561.1	1244	5526	+	562.5	394	https://www.orthodb.org/v10?query=617at3041	Glucosamine--fructose-6-phosphateaminotransferase (Isomerizing)
619at3041	Complete	BHFV01000534.1:16607-10885	10885	16607	-	708.6	479	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
629at3041	Complete	BHFV01000101.1	44563	47083	+	248.8	318	https://www.orthodb.org/v10?query=629at3041	chloroplast envelope protein translocase family
633at3041	Complete	BHFV01000050.1	65501	69541	+	625.2	397	https://www.orthodb.org/v10?query=633at3041	AP-1 complex subunit gamma
635at3041	Complete	BHFV01000369.1	14242	21270	+	588.3	460	https://www.orthodb.org/v10?query=635at3041	DNA-directed RNA polymerase
639at3041	Complete	BHFV01000153.1	21814	27511	+	569.1	492	https://www.orthodb.org/v10?query=639at3041	Formate-tetrahydrofolate ligase
643at3041	Complete	BHFV01000086.1:14015-7960	7960	14015	-	637.2	493	https://www.orthodb.org/v10?query=643at3041	Selenide, water dikinase
652at3041	Complete	BHFV01000548.1:18617-14454	14454	18617	-	674.2	517	https://www.orthodb.org/v10?query=652at3041	ATP-dependent RNA helicase DDX1
676at3041	Missing
681at3041	Fragmented	BHFV01000314.1	29441	31354	+	453.1	224	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
697at3041	Fragmented	BHFV01000846.1:6542-916	916	6542	-	456.8	318	https://www.orthodb.org/v10?query=697at3041	Beta-galactosidase
714at3041	Complete	BHFV01000020.1:94131-90062	90062	94131	-	490.8	395	https://www.orthodb.org/v10?query=714at3041	predicted protein
721at3041	Complete	BHFV01000064.1	24329	27902	+	718.7	354	https://www.orthodb.org/v10?query=721at3041	NADH dehydrogenase 
727at3041	Complete	BHFV01000705.1:5934-531	531	5934	-	723.8	434	https://www.orthodb.org/v10?query=727at3041	P-loop containing nucleoside triphosphate hydrolase protein
731at3041	Complete	BHFV01000460.1	5173	8247	+	851.2	491	https://www.orthodb.org/v10?query=731at3041	Glycyl-tRNA synthetase
733at3041	Complete	BHFV01000145.1:41203-39363	39363	41203	-	662.9	425	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
743at3041	Complete	BHFV01000186.1:41144-38705	38705	41144	-	432.6	332	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
761at3041	Complete	BHFV01000070.1:56381-51823	51823	56381	-	591.8	415	https://www.orthodb.org/v10?query=761at3041	arginyl-tRNA synthetase
763at3041	Complete	BHFV01000531.1:21697-19894	19894	21697	-	557.9	356	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
766at3041	Complete	BHFV01000055.1:20511-18376	18376	20511	-	342.6	336	https://www.orthodb.org/v10?query=766at3041	Kinesin-like protein
767at3041	Missing
768at3041	Complete	BHFV01000727.1:3715-284	284	3715	-	281.3	268	https://www.orthodb.org/v10?query=768at3041	Aspartyl-tRNA synthetase
769at3041	Complete	BHFV01000021.1	64494	68133	+	575.4	467	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
776at3041	Missing
779at3041	Complete	BHFV01000399.1:4507-1930	1930	4507	-	778.2	483	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
781at3041	Complete	BHFV01000239.1	13419	17571	+	806.5	480	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
782at3041	Complete	BHFV01000473.1	19725	22981	+	496.2	426	https://www.orthodb.org/v10?query=782at3041	Putative inactive serine/threonine-protein kinase scy1
784at3041	Complete	BHFV01000372.1	3273	5389	+	697.7	357	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
796at3041	Complete	BHFV01000003.1	106038	110581	+	418.1	465	https://www.orthodb.org/v10?query=796at3041	S1 domain
799at3041	Missing
803at3041	Complete	BHFV01000300.1	9886	12202	+	452.6	331	https://www.orthodb.org/v10?query=803at3041	Phenylalanyl-tRNA synthetase alphachain
810at3041	Complete	BHFV01001057.1:4856-690	690	4856	-	565.1	404	https://www.orthodb.org/v10?query=810at3041	Cytochrome P450
812at3041	Complete	BHFV01000116.1	45002	47540	+	473.8	326	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
815at3041	Complete	BHFV01000258.1:9979-3426	3426	9979	-	698.2	471	https://www.orthodb.org/v10?query=815at3041	pantothenate kinase
818at3041	Complete	BHFV01000295.1	5802	8354	+	576.8	380	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
820at3041	Complete	BHFV01001085.1	402	2262	+	232.5	215	https://www.orthodb.org/v10?query=820at3041	phenylalanyl-tRNA synthetase
830at3041	Missing
832at3041	Complete	BHFV01000153.1:16622-13422	13422	16622	-	772.2	407	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
863at3041	Missing
872at3041	Complete	BHFV01000990.1:3238-347	347	3238	-	489.3	289	https://www.orthodb.org/v10?query=872at3041	GroEL-like apical domain superfamily
878at3041	Complete	BHFV01000024.1	41268	45236	+	700.6	456	https://www.orthodb.org/v10?query=878at3041	GMP synthase 
879at3041	Fragmented	BHFV01001447.1:5997-4752	4752	5997	-	478.4	264	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
884at3041	Complete	BHFV01000017.1:68093-62875	62875	68093	-	473.6	363	https://www.orthodb.org/v10?query=884at3041	WD40-repeat-containing domain
885at3041	Complete	BHFV01000161.1:38502-34849	34849	38502	-	557.9	459	https://www.orthodb.org/v10?query=885at3041	DNA topoisomerase 2
890at3041	Complete	BHFV01000475.1	4477	6113	+	368.3	329	https://www.orthodb.org/v10?query=890at3041	RBR-type E3 ubiquitin transferase
891at3041	Complete	BHFV01000608.1:18642-14694	14694	18642	-	663.6	366	https://www.orthodb.org/v10?query=891at3041	predicted protein
894at3041	Complete	BHFV01000046.1:50003-47552	47552	50003	-	682.5	420	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
897at3041	Complete	BHFV01000020.1	15994	21120	+	699.6	447	https://www.orthodb.org/v10?query=897at3041	CTP synthase
900at3041	Complete	BHFV01000022.1	59533	62575	+	514.8	389	https://www.orthodb.org/v10?query=900at3041	2-isopropylmalate synthase
911at3041	Complete	BHFV01000300.1	26870	28996	+	562.0	345	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
918at3041	Complete	BHFV01000195.1:17716-13341	13341	17716	-	283.0	392	https://www.orthodb.org/v10?query=918at3041	tetratricopeptide repeat-containing protein
919at3041	Fragmented	BHFV01000005.1	126489	129402	+	550.9	314	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
926at3041	Complete	BHFV01000024.1:84854-83108	83108	84854	-	130.0	198	https://www.orthodb.org/v10?query=926at3041	Zinc finger, CTCHY-type
928at3041	Complete	BHFV01000327.1:18251-12203	12203	18251	-	849.3	545	https://www.orthodb.org/v10?query=928at3041	Nucleolar GTP-binding protein 1
930at3041	Complete	BHFV01000435.1:20958-15139	15139	20958	-	743.6	515	https://www.orthodb.org/v10?query=930at3041	predicted protein
943at3041	Complete	BHFV01000394.1:9509-6444	6444	9509	-	644.8	486	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
948at3041	Complete	BHFV01000289.1	28302	32332	+	580.2	371	https://www.orthodb.org/v10?query=948at3041	tRNA-splicing ligase RtcB homolog
957at3041	Complete	BHFV01000050.1	54470	56890	+	636.2	421	https://www.orthodb.org/v10?query=957at3041	Imidazole glycerol phosphate synthase hisHF
963at3041	Complete	BHFV01001118.1:9680-7839	7839	9680	-	273.1	206	https://www.orthodb.org/v10?query=963at3041	ATPase, V1 complex, subunit H, C-terminal
965at3041	Complete	BHFV01000845.1:12556-11479	11479	12556	-	128.2	245	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
969at3041	Complete	BHFV01000473.1:9119-5797	5797	9119	-	677.6	461	https://www.orthodb.org/v10?query=969at3041	GroEL-like apical domain superfamily
988at3041	Missing
992at3041	Complete	BHFV01001422.1	1947	5162	+	618.0	302	https://www.orthodb.org/v10?query=992at3041	ATPase, AAA-type, conserved site
1005at3041	Missing
1027at3041	Complete	BHFV01000145.1	12	1407	+	431.0	253	https://www.orthodb.org/v10?query=1027at3041	Phosphatidylinositol 3-kinase
1029at3041	Complete	BHFV01000012.1	31853	34048	+	544.9	315	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1032at3041	Complete	BHFV01000207.1:36696-33754	33754	36696	-	468.7	239	https://www.orthodb.org/v10?query=1032at3041	Pre-mRNA-splicing factor CDC5/CEF1
1047at3041	Complete	BHFV01000006.1:88934-86929	86929	88934	-	496.7	326	https://www.orthodb.org/v10?query=1047at3041	WD40-repeat-containing domain
1056at3041	Complete	BHFV01000730.1:3673-268	268	3673	-	560.3	370	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1057at3041	Complete	BHFV01000239.1:6664-3345	3345	6664	-	542.0	386	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1071at3041	Complete	BHFV01000610.1:19115-15022	15022	19115	-	535.6	300	https://www.orthodb.org/v10?query=1071at3041	glutamate-1-semialdehyde 2,1-aminomutase
1072at3041	Missing
1080at3041	Complete	BHFV01000320.1	11271	13506	+	779.6	459	https://www.orthodb.org/v10?query=1080at3041	membrane AAA-metalloprotease
1084at3041	Missing
1089at3041	Complete	BHFV01000153.1:38882-34760	34760	38882	-	480.6	358	https://www.orthodb.org/v10?query=1089at3041	Non-discriminatory gln-glu-trna synthetase
1090at3041	Complete	BHFV01000311.1	15231	18766	+	573.0	351	https://www.orthodb.org/v10?query=1090at3041	COP9 signalosome complex subunit 2
1093at3041	Complete	BHFV01000028.1:56337-53540	53540	56337	-	501.1	308	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1094at3041	Complete	BHFV01000155.1:27095-23369	23369	27095	-	558.2	484	https://www.orthodb.org/v10?query=1094at3041	Protein ROOT HAIR DEFECTIVE 3 homolog
1103at3041	Complete	BHFV01000070.1:42040-39565	39565	42040	-	682.1	395	https://www.orthodb.org/v10?query=1103at3041	ATPase, AAA-type, conserved site
1108at3041	Complete	BHFV01000670.1:12623-10909	10909	12623	-	599.5	323	https://www.orthodb.org/v10?query=1108at3041	Eukaryotic initiation factor
1116at3041	Complete	BHFV01000484.1	11857	13511	+	338.9	268	https://www.orthodb.org/v10?query=1116at3041	p-loop containing nucleoside triphosphate hydrolase
1128at3041	Complete	BHFV01000306.1	5607	8994	+	554.3	438	https://www.orthodb.org/v10?query=1128at3041	Peptidyl-prolyl cis-trans isomerase, cyclophilin-type
1133at3041	Complete	BHFV01000826.1:9815-3653	3653	9815	-	599.5	560	https://www.orthodb.org/v10?query=1133at3041	WD40-repeat-containing domain
1139at3041	Missing
1142at3041	Complete	BHFV01000042.1:40494-37987	37987	40494	-	519.6	325	https://www.orthodb.org/v10?query=1142at3041	Pyridoxal phosphate-dependent transferase
1143at3041	Missing
1148at3041	Complete	BHFV01000101.1	20095	22076	+	721.3	344	https://www.orthodb.org/v10?query=1148at3041	Eukaryotic initiation factor 4A-like protein
1149at3041	Complete	BHFV01000409.1:21499-17944	17944	21499	-	505.1	363	https://www.orthodb.org/v10?query=1149at3041	Prolyl-tRNA synthetase
1170at3041	Complete	BHFV01000414.1	8329	11895	+	596.5	325	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1176at3041	Complete	BHFV01000895.1:6153-3560	3560	6153	-	579.4	356	https://www.orthodb.org/v10?query=1176at3041	Nuclear/nucleolar GTPase 2
1183at3041	Missing
1187at3041	Complete	BHFV01001523.1:5787-3982	3982	5787	-	291.1	268	https://www.orthodb.org/v10?query=1187at3041	predicted protein
1194at3041	Complete	BHFV01000038.1:70121-66222	66222	70121	-	752.1	395	https://www.orthodb.org/v10?query=1194at3041	Threonine synthase
1195at3041	Complete	BHFV01000584.1	9400	13383	+	411.4	355	https://www.orthodb.org/v10?query=1195at3041	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2, 6-diaminopimelate ligase 1
1201at3041	Complete	BHFV01000745.1:10981-5303	5303	10981	-	728.2	504	https://www.orthodb.org/v10?query=1201at3041	DNA topoisomerase 6 subunit B
1211at3041	Complete	BHFV01000510.1	12960	15801	+	684.5	355	https://www.orthodb.org/v10?query=1211at3041	Cytoplasmic DExD/H-box RNA helicase
1229at3041	Complete	BHFV01000024.1:20770-17063	17063	20770	-	399.3	336	https://www.orthodb.org/v10?query=1229at3041	WD40-repeat-containing domain
1233at3041	Complete	BHFV01000211.1	16260	18667	+	511.5	434	https://www.orthodb.org/v10?query=1233at3041	Phosphoribosylaminoimidazole carboxylase, eukaryotic-type
1235at3041	Complete	BHFV01000186.1	19388	24433	+	596.5	458	https://www.orthodb.org/v10?query=1235at3041	WD40-repeat-containing domain
1240at3041	Complete	BHFV01000227.1	1150	7522	+	572.9	456	https://www.orthodb.org/v10?query=1240at3041	Ubiquitin carboxyl-terminal hydrolase
1242at3041	Complete	BHFV01000322.1	13305	14814	+	587.9	317	https://www.orthodb.org/v10?query=1242at3041	Threonine-tRNA ligase
1247at3041	Complete	BHFV01000030.1:25492-19203	19203	25492	-	836.3	633	https://www.orthodb.org/v10?query=1247at3041	Acyl-CoA dehydrogenase/oxidase, N-terminal
1248at3041	Complete	BHFV01000703.1:11753-7921	7921	11753	-	667.8	405	https://www.orthodb.org/v10?query=1248at3041	Uridine 5'-monophosphate synthase
1256at3041	Complete	BHFV01000174.1:4174-2086	2086	4174	-	434.4	307	https://www.orthodb.org/v10?query=1256at3041	O-acetyltransferase-related protein
1257at3041	Complete	BHFV01000202.1	12882	17982	+	783.6	555	https://www.orthodb.org/v10?query=1257at3041	Eukaryotic translation initiation factor 3 subunit B
1265at3041	Complete	BHFV01000259.1	12507	19303	+	590.2	426	https://www.orthodb.org/v10?query=1265at3041	DNA topoisomerase, type IIA, subunit A/C-terminal
1267at3041	Complete	BHFV01000816.1:8284-4807	4807	8284	-	761.9	380	https://www.orthodb.org/v10?query=1267at3041	UDP-glucose
1271at3041	Complete	BHFV01000267.1:21792-17806	17806	21792	-	578.5	364	https://www.orthodb.org/v10?query=1271at3041	GTP binding protein
1278at3041	Complete	BHFV01000292.1	20366	21890	+	506.1	338	https://www.orthodb.org/v10?query=1278at3041	Pyridoxal phosphate-dependent transferase
1280at3041	Complete	BHFV01001136.1	41	1603	+	247.7	151	https://www.orthodb.org/v10?query=1280at3041	cwc22 pre-mRNA splicing factor
1282at3041	Complete	BHFV01000381.1:3174-80	80	3174	-	559.8	303	https://www.orthodb.org/v10?query=1282at3041	Mitogen-activated protein kinase
1301at3041	Missing
1303at3041	Complete	BHFV01000666.1:13453-10335	10335	13453	-	571.4	407	https://www.orthodb.org/v10?query=1303at3041	4-alpha-glucanotransferase
1304at3041	Complete	BHFV01000032.1	49832	53217	+	493.8	447	https://www.orthodb.org/v10?query=1304at3041	Aspartyl-tRNA synthetase
1305at3041	Complete	BHFV01000235.1:21737-18956	18956	21737	-	479.1	318	https://www.orthodb.org/v10?query=1305at3041	component of oligomeric golgi complex 6
1316at3041	Complete	BHFV01000105.1	30840	33036	+	368.7	333	https://www.orthodb.org/v10?query=1316at3041	Component of oligomeric golgi complex 8
1320at3041	Complete	BHFV01000635.1:15319-13201	13201	15319	-	479.3	368	https://www.orthodb.org/v10?query=1320at3041	Glutamate--cysteine ligase
1327at3041	Complete	BHFV01000055.1	24028	27678	+	527.0	410	https://www.orthodb.org/v10?query=1327at3041	protein of endonuclease / exonuclease / phosphatase family
1341at3041	Complete	BHFV01000109.1	18758	23434	+	489.5	344	https://www.orthodb.org/v10?query=1341at3041	Signal recognition particle receptor subunit alpha
1343at3041	Complete	BHFV01001275.1:7395-3485	3485	7395	-	398.2	262	https://www.orthodb.org/v10?query=1343at3041	Protein kinase
1348at3041	Complete	BHFV01000264.1:18190-16268	16268	18190	-	692.1	409	https://www.orthodb.org/v10?query=1348at3041	Argininosuccinate lyase
1350at3041	Complete	BHFV01000076.1	40739	45938	+	847.3	617	https://www.orthodb.org/v10?query=1350at3041	Methylthioribose-1-phosphate isomerase
1364at3041	Complete	BHFV01000892.1:1353-2	2	1353	-	391.5	251	https://www.orthodb.org/v10?query=1364at3041	Tyrosine--tRNA ligase
1366at3041	Fragmented	BHFV01000893.1	2819	3278	+	71.1	81	https://www.orthodb.org/v10?query=1366at3041	Cell division cycle protein 45
1379at3041	Missing
1385at3041	Complete	BHFV01000381.1	4566	7790	+	460.9	373	https://www.orthodb.org/v10?query=1385at3041	Pre-mRNA-processing factor SLU7
1391at3041	Complete	BHFV01001070.1	4534	9981	+	378.1	292	https://www.orthodb.org/v10?query=1391at3041	Creatinase, N-terminal
1410at3041	Missing
1418at3041	Complete	BHFV01000229.1:32991-30512	30512	32991	-	481.3	395	https://www.orthodb.org/v10?query=1418at3041	UDP-N-acetylglucosamine-pyrophosphorylase
1422at3041	Complete	BHFV01000032.1:18136-15578	15578	18136	-	473.8	381	https://www.orthodb.org/v10?query=1422at3041	Quinolinate synthetase A
1428at3041	Complete	BHFV01000030.1:72801-69267	69267	72801	-	387.8	320	https://www.orthodb.org/v10?query=1428at3041	Cytochrome P450
